,i1,i2,i3,i4,o1,o2
r600,-0.0838207787,-0.0838207787,-0.2790569375,-0.2790569375,-0.0838207787,-0.2790569375
r601,-0.2140381961,-0.2140381961,0.7619163888,0.7619163888,-0.2140381961,0.7619163888
r602,0.1780690225,0.1780690225,0.0570763868,0.0570763868,0.1780690225,0.0570763868
r603,-0.7686479911,-0.7686479911,0.4070163360,0.4070163360,-0.7686479911,0.4070163360
r604,-1.4877896568,-1.4877896568,-0.9271323525,-0.9271323525,-1.4877896568,-0.9271323525
r605,-0.7875850092,-0.7875850092,0.4037940960,0.4037940960,-0.7875850092,0.4037940960
r606,0.6759938129,0.6759938129,-0.2970683131,-0.2970683131,0.6759938129,-0.2970683131
r607,0.6413528115,0.6413528115,1.6493244292,1.6493244292,0.6413528115,1.6493244292
r608,-2.1580470660,-2.1580470660,0.2264218665,0.2264218665,-2.1580470660,0.2264218665
r609,-0.0872850409,-0.0872850409,1.3738489131,1.3738489131,-0.0872850409,1.3738489131
r610,-0.4825043118,-0.4825043118,-1.1604115055,-1.1604115055,-0.4825043118,-1.1604115055
r611,0.8759863030,0.8759863030,-0.3619334548,-0.3619334548,0.8759863030,-0.3619334548
r612,0.1013023533,0.1013023533,-1.3009284295,-1.3009284295,0.1013023533,-1.3009284295
r613,-0.0044529966,-0.0044529966,-1.0100304097,-1.0100304097,-0.0044529966,-1.0100304097
r614,1.5268747137,1.5268747137,1.2123942488,1.2123942488,1.5268747137,1.2123942488
r615,-0.0019622046,-0.0019622046,2.1641304108,2.1641304108,-0.0019622046,2.1641304108
r616,-1.0170453132,-1.0170453132,0.1048802153,0.1048802153,-1.0170453132,0.1048802153
r617,-0.7966223635,-0.7966223635,-0.3701366174,-0.3701366174,-0.7966223635,-0.3701366174
r618,-0.1940517895,-0.1940517895,-0.4105873767,-0.4105873767,-0.1940517895,-0.4105873767
r619,-0.2447752472,-0.2447752472,0.3565811875,0.3565811875,-0.2447752472,0.3565811875
r620,0.0397995169,0.0397995169,0.7412963471,0.7412963471,0.0397995169,0.7412963471
r621,-0.2112895348,-0.2112895348,2.1712026902,2.1712026902,-0.2112895348,2.1712026902
r622,1.0929369594,1.0929369594,0.0288350303,0.0288350303,1.0929369594,0.0288350303
r623,1.1376100558,1.1376100558,1.8955499379,1.8955499379,1.1376100558,1.8955499379
r624,-0.1483368186,-0.1483368186,-0.1807957276,-0.1807957276,-0.1483368186,-0.1807957276
r625,-0.4396125446,-0.4396125446,-1.5947778101,-1.5947778101,-0.4396125446,-1.5947778101
r626,-0.8852411790,-0.8852411790,0.1310139895,0.1310139895,-0.8852411790,0.1310139895
r627,0.4977036512,0.4977036512,-0.0504379528,-0.0504379528,0.4977036512,-0.0504379528
r628,-0.9047598128,-0.9047598128,-1.5910055264,-1.5910055264,-0.9047598128,-1.5910055264
r629,0.5331852440,0.5331852440,0.7534157233,0.7534157233,0.5331852440,0.7534157233
r630,2.1808163367,2.1808163367,0.0281487668,0.0281487668,2.1808163367,0.0281487668
r631,-0.8303235423,-0.8303235423,1.3009635682,1.3009635682,-0.8303235423,1.3009635682
r632,-0.1245839410,-0.1245839410,-0.1861850232,-0.1861850232,-0.1245839410,-0.1861850232
r633,-0.3153511126,-0.3153511126,0.7123443734,0.7123443734,-0.3153511126,0.7123443734
r634,0.1577266111,0.1577266111,-0.0330123227,-0.0330123227,0.1577266111,-0.0330123227
r635,0.1100635390,0.1100635390,1.2675817525,1.2675817525,0.1100635390,1.2675817525
r636,0.3482609099,0.3482609099,0.7900671605,0.7900671605,0.3482609099,0.7900671605
r637,0.0118822238,0.0118822238,0.2419189571,0.2419189571,0.0118822238,0.2419189571
r638,-1.7689704776,-1.7689704776,0.9267324093,0.9267324093,-1.7689704776,0.9267324093
r639,-0.9608925591,-0.9608925591,1.0639434996,1.0639434996,-0.9608925591,1.0639434996
r640,-2.0956127312,-2.0956127312,1.1941830232,1.1941830232,-2.0956127312,1.1941830232
r641,0.1277905315,0.1277905315,-1.3519677005,-1.3519677005,0.1277905315,-1.3519677005
r642,-0.9984670206,-0.9984670206,-0.3338369682,-0.3338369682,-0.9984670206,-0.3338369682
r643,-0.5467100526,-0.5467100526,-0.0066746050,-0.0066746050,-0.5467100526,-0.0066746050
r644,-0.2003311793,-0.2003311793,-1.6386211679,-1.6386211679,-0.2003311793,-1.6386211679
r645,1.1123039352,1.1123039352,3.8190095856,3.8190095856,1.1123039352,3.8190095856
r646,1.2299274834,1.2299274834,-0.2574203626,-0.2574203626,1.2299274834,-0.2574203626
r647,0.5181114104,0.5181114104,0.1295826812,0.1295826812,0.5181114104,0.1295826812
r648,1.2268447169,1.2268447169,0.6909538041,0.6909538041,1.2268447169,0.6909538041
r649,-1.5207771059,-1.5207771059,1.2793427160,1.2793427160,-1.5207771059,1.2793427160
r650,-0.1770366447,-0.1770366447,0.2123038550,0.2123038550,-0.1770366447,0.2123038550
r651,0.5445699959,0.5445699959,0.1707045054,0.1707045054,0.5445699959,0.1707045054
r652,-0.3594990105,-0.3594990105,0.5113090640,0.5113090640,-0.3594990105,0.5113090640
r653,-1.3097800130,-1.3097800130,1.4675340459,1.4675340459,-1.3097800130,1.4675340459
r654,1.4274489637,1.4274489637,-0.6153185911,-0.6153185911,1.4274489637,-0.6153185911
r655,-0.2440484694,-0.2440484694,1.0785931026,1.0785931026,-0.2440484694,1.0785931026
r656,-2.4319942972,-2.4319942972,0.6803579241,0.6803579241,-2.4319942972,0.6803579241
r657,-0.6884462670,-0.6884462670,-1.5454250955,-1.5454250955,-0.6884462670,-1.5454250955
r658,1.5012016580,1.5012016580,1.1916694887,1.1916694887,1.5012016580,1.1916694887
r659,-0.3917857488,-0.3917857488,0.5763071927,0.5763071927,-0.3917857488,0.5763071927
r660,0.0183376589,0.0183376589,-0.9384606919,-0.9384606919,0.0183376589,-0.9384606919
r661,1.0688342636,1.0688342636,-0.4317265717,-0.4317265717,1.0688342636,-0.4317265717
r662,-1.0838633030,-1.0838633030,-0.0659902351,-0.0659902351,-1.0838633030,-0.0659902351
r663,-0.0618646192,-0.0618646192,0.8736984998,0.8736984998,-0.0618646192,0.8736984998
r664,1.1957407736,1.1957407736,0.2574819390,0.2574819390,1.1957407736,0.2574819390
r665,-0.7692257430,-0.7692257430,0.1349671927,0.1349671927,-0.7692257430,0.1349671927
r666,-0.8240896154,-0.8240896154,0.3922130050,0.3922130050,-0.8240896154,0.3922130050
r667,0.1610893369,0.1610893369,0.1789221907,0.1789221907,0.1610893369,0.1789221907
r668,-1.0050535436,-1.0050535436,1.3161766421,1.3161766421,-1.0050535436,1.3161766421
r669,1.4591355907,1.4591355907,1.0590235856,1.0590235856,1.4591355907,1.0590235856
r670,-0.1795102232,-0.1795102232,0.7393911094,0.7393911094,-0.1795102232,0.7393911094
r671,2.6581483495,2.6581483495,1.1912979131,1.1912979131,2.6581483495,1.1912979131
r672,0.6634478911,0.6634478911,-0.7441201901,-0.7441201901,0.6634478911,-0.7441201901
r673,0.8132828789,0.8132828789,-0.2663838222,-0.2663838222,0.8132828789,-0.2663838222
r674,-0.1343598423,-0.1343598423,-1.2859265168,-1.2859265168,-0.1343598423,-1.2859265168
r675,-1.4854395994,-1.4854395994,0.7889834742,0.7889834742,-1.4854395994,0.7889834742
r676,-0.4182475620,-0.4182475620,1.6150820868,1.6150820868,-0.4182475620,1.6150820868
r677,0.9181198021,0.9181198021,-0.6293399082,-0.6293399082,0.9181198021,-0.6293399082
r678,-0.7130143335,-0.7130143335,0.1971751104,0.1971751104,-0.7130143335,0.1971751104
r679,-0.2736152946,-0.2736152946,1.4008499376,1.4008499376,-0.2736152946,1.4008499376
r680,1.1472638822,1.1472638822,0.2378297480,0.2378297480,1.1472638822,0.2378297480
r681,-1.0874741442,-1.0874741442,-0.5237396785,-0.5237396785,-1.0874741442,-0.5237396785
r682,-0.9720049829,-0.9720049829,-0.0860202250,-0.0860202250,-0.9720049829,-0.0860202250
r683,2.1974675486,2.1974675486,-1.2152782616,-1.2152782616,2.1974675486,-1.2152782616
r684,-0.8525212654,-0.8525212654,0.6725629928,0.6725629928,-0.8525212654,0.6725629928
r685,0.1170014218,0.1170014218,-0.2675055477,-0.2675055477,0.1170014218,-0.2675055477
r686,1.7539021927,1.7539021927,0.9996780904,0.9996780904,1.7539021927,0.9996780904
r687,-1.3858660765,-1.3858660765,-0.0959797684,-0.0959797684,-1.3858660765,-0.0959797684
r688,0.0531691526,0.0531691526,-1.0416407715,-1.0416407715,0.0531691526,-1.0416407715
r689,0.2899559479,0.2899559479,1.1244331472,1.1244331472,0.2899559479,1.1244331472
r690,1.3838954326,1.3838954326,-0.9588281828,-0.9588281828,1.3838954326,-0.9588281828
r691,0.5599062097,0.5599062097,1.0593172093,1.0593172093,0.5599062097,1.0593172093
r692,-0.6047240198,-0.6047240198,-0.1148746103,-0.1148746103,-0.6047240198,-0.1148746103
r693,0.1366670555,0.1366670555,0.8401903651,0.8401903651,0.1366670555,0.8401903651
r694,-0.7483122718,-0.7483122718,2.4182991945,2.4182991945,-0.7483122718,2.4182991945
r695,0.4054070975,0.4054070975,-0.2964295099,-0.2964295099,0.4054070975,-0.2964295099
r696,0.8493128503,0.8493128503,-1.2666829242,-1.2666829242,0.8493128503,-1.2666829242
r697,-1.5668214948,-1.5668214948,0.6445151362,0.6445151362,-1.5668214948,0.6445151362
r698,-2.1599726294,-2.1599726294,-0.0735805697,-0.0735805697,-2.1599726294,-0.0735805697
r699,-0.0734126774,-0.0734126774,0.9330535385,0.9330535385,-0.0734126774,0.9330535385
r700,-0.2848964486,-0.2848964486,-0.0799012685,-0.0799012685,-0.2848964486,-0.0799012685
r701,0.2898587709,0.2898587709,0.0017142153,0.0017142153,0.2898587709,0.0017142153
r702,-0.2300428074,-0.2300428074,0.8467658359,0.8467658359,-0.2300428074,0.8467658359
r703,1.3338177871,1.3338177871,-0.5929410391,-0.5929410391,1.3338177871,-0.5929410391
r704,-0.8865483890,-0.8865483890,0.0347041144,0.0347041144,-0.8865483890,0.0347041144
r705,0.0402357643,0.0402357643,1.8370079151,1.8370079151,0.0402357643,1.8370079151
r706,0.4793244075,0.4793244075,-0.2204346519,-0.2204346519,0.4793244075,-0.2204346519
r707,-0.1510195759,-0.1510195759,-1.9563223350,-1.9563223350,-0.1510195759,-1.9563223350
r708,1.1490097996,1.1490097996,0.1399084005,0.1399084005,1.1490097996,0.1399084005
r709,0.6951444000,0.6951444000,1.7955404397,1.7955404397,0.6951444000,1.7955404397
r710,1.0602924094,1.0602924094,-0.2285682109,-0.2285682109,1.0602924094,-0.2285682109
r711,2.1563782036,2.1563782036,1.3174690675,1.3174690675,2.1563782036,1.3174690675
r712,-0.3445254182,-0.3445254182,0.0351468393,0.0351468393,-0.3445254182,0.0351468393
r713,0.6591793771,0.6591793771,-0.9953381280,-0.9953381280,0.6591793771,-0.9953381280
r714,0.9187890962,0.9187890962,0.2266199504,0.2266199504,0.9187890962,0.2266199504
r715,0.9287783785,0.9287783785,0.6215349828,0.6215349828,0.9287783785,0.6215349828
r716,0.3062050262,0.3062050262,1.3454512181,1.3454512181,0.3062050262,1.3454512181
r717,0.3046200024,0.3046200024,-1.1532334794,-1.1532334794,0.3046200024,-1.1532334794
r718,-1.8233580080,-1.8233580080,-0.0165871999,-0.0165871999,-1.8233580080,-0.0165871999
r719,-0.6890779992,-0.6890779992,0.9678649120,0.9678649120,-0.6890779992,0.9678649120
r720,-0.4871985826,-0.4871985826,0.5593281446,0.5593281446,-0.4871985826,0.5593281446
r721,-0.5016485809,-0.5016485809,0.1141071180,0.1141071180,-0.5016485809,0.1141071180
r722,0.1067205850,0.1067205850,-0.2266092054,-0.2266092054,0.1067205850,-0.2266092054
r723,-1.7357505500,-1.7357505500,-0.5332743900,-0.5332743900,-1.7357505500,-0.5332743900
r724,0.8193007196,0.8193007196,1.0101009669,1.0101009669,0.8193007196,1.0101009669
r725,-1.9379216243,-1.9379216243,-0.3753690161,-0.3753690161,-1.9379216243,-0.3753690161
r726,-0.0527272316,-0.0527272316,1.7338431051,1.7338431051,-0.0527272316,1.7338431051
r727,-0.3385432235,-0.3385432235,-0.4262947873,-0.4262947873,-0.3385432235,-0.4262947873
r728,1.2691507132,1.2691507132,-1.1686496093,-1.1686496093,1.2691507132,-1.1686496093
r729,-1.0019645719,-1.0019645719,-0.8462867198,-0.8462867198,-1.0019645719,-0.8462867198
r730,0.5422428783,0.5422428783,-1.9962739229,-1.9962739229,0.5422428783,-1.9962739229
r731,0.7638781713,0.7638781713,0.8771457892,0.8771457892,0.7638781713,0.8771457892
r732,1.2117934957,1.2117934957,0.7091200777,0.7091200777,1.2117934957,0.7091200777
r733,2.3788045999,2.3788045999,-1.5131261398,-1.5131261398,2.3788045999,-1.5131261398
r734,-1.3475457802,-1.3475457802,-0.6965196653,-0.6965196653,-1.3475457802,-0.6965196653
r735,-3.0243531240,-3.0243531240,-0.3380284398,-0.3380284398,-3.0243531240,-0.3380284398
r736,0.5080688085,0.5080688085,-0.5709543120,-0.5709543120,0.5080688085,-0.5709543120
r737,-0.3697890578,-0.3697890578,-0.5301967681,-0.5301967681,-0.3697890578,-0.5301967681
r738,-0.3077178827,-0.3077178827,0.4470652757,0.4470652757,-0.3077178827,0.4470652757
r739,0.2879879227,0.2879879227,-0.0324738207,-0.0324738207,0.2879879227,-0.0324738207
r740,-0.9836720548,-0.9836720548,-0.3996378458,-0.3996378458,-0.9836720548,-0.3996378458
r741,-1.7436580560,-1.7436580560,0.4633742935,0.4633742935,-1.7436580560,0.4633742935
r742,0.5468922855,0.5468922855,-0.8306895366,-0.8306895366,0.5468922855,-0.8306895366
r743,-0.2110708590,-0.2110708590,0.5525428240,0.5525428240,-0.2110708590,0.5525428240
r744,0.7264057443,0.7264057443,0.5290756105,0.5290756105,0.7264057443,0.5290756105
r745,0.4929122506,0.4929122506,-1.4430677903,-1.4430677903,0.4929122506,-1.4430677903
r746,-0.8408321230,-0.8408321230,-1.2059167212,-1.2059167212,-0.8408321230,-1.2059167212
r747,1.0440130102,1.0440130102,-0.4731261079,-0.4731261079,1.0440130102,-0.4731261079
r748,0.9154507663,0.9154507663,-0.1265419541,-0.1265419541,0.9154507663,-0.1265419541
r749,1.1039295775,1.1039295775,0.2216182683,0.2216182683,1.1039295775,0.2216182683
r750,1.9599426641,1.9599426641,-0.2017679046,-0.2017679046,1.9599426641,-0.2017679046
r751,-1.0015736301,-1.0015736301,-1.9646609283,-1.9646609283,-1.0015736301,-1.9646609283
r752,-1.0812014669,-1.0812014669,0.1761686428,0.1761686428,-1.0812014669,0.1761686428
r753,-1.1124099738,-1.1124099738,0.8025759838,0.8025759838,-1.1124099738,0.8025759838
r754,-0.7560432986,-0.7560432986,0.0481142927,0.0481142927,-0.7560432986,0.0481142927
r755,0.4458636897,0.4458636897,1.0737482745,1.0737482745,0.4458636897,1.0737482745
r756,1.9419975413,1.9419975413,1.6840094925,1.6840094925,1.9419975413,1.6840094925
r757,-0.7811773656,-0.7811773656,0.0339854214,0.0339854214,-0.7811773656,0.0339854214
r758,0.8355169733,0.8355169733,-1.9709624644,-1.9709624644,0.8355169733,-1.9709624644
r759,1.0977208580,1.0977208580,0.9463873160,0.9463873160,1.0977208580,0.9463873160
r760,-1.5202442840,-1.5202442840,-1.7400631234,-1.7400631234,-1.5202442840,-1.7400631234
r761,0.7278455060,0.7278455060,1.1676948555,1.1676948555,0.7278455060,1.1676948555
r762,2.1074790507,2.1074790507,1.6684709742,1.6684709742,2.1074790507,1.6684709742
r763,1.5278367231,1.5278367231,-0.9231274276,-0.9231274276,1.5278367231,-0.9231274276
r764,0.2934365095,0.2934365095,-1.0182029648,-1.0182029648,0.2934365095,-1.0182029648
r765,1.2147138108,1.2147138108,1.5585499716,1.5585499716,1.2147138108,1.5585499716
r766,-0.0024097510,-0.0024097510,-1.3726502072,-1.3726502072,-0.0024097510,-1.3726502072
r767,-1.1682608611,-1.1682608611,0.1542565411,0.1542565411,-1.1682608611,0.1542565411
r768,1.4562886082,1.4562886082,-1.4698254205,-1.4698254205,1.4562886082,-1.4698254205
r769,2.3299542912,2.3299542912,1.0240473850,1.0240473850,2.3299542912,1.0240473850
r770,-0.3964269258,-0.3964269258,0.0070140476,0.0070140476,-0.3964269258,0.0070140476
r771,1.2907346244,1.2907346244,0.5228708707,0.5228708707,1.2907346244,0.5228708707
r772,0.3900657114,0.3900657114,-1.0653117785,-1.0653117785,0.3900657114,-1.0653117785
r773,0.4930751346,0.4930751346,0.7155869182,0.7155869182,0.4930751346,0.7155869182
r774,0.3338564423,0.3338564423,1.8101593042,1.8101593042,0.3338564423,1.8101593042
r775,0.3503901475,0.3503901475,-0.0608101876,-0.0608101876,0.3503901475,-0.0608101876
r776,0.6436469755,0.6436469755,2.2528465525,2.2528465525,0.6436469755,2.2528465525
r777,-0.4152722376,-0.4152722376,-0.5888319693,-0.5888319693,-0.4152722376,-0.5888319693
r778,-0.1361183046,-0.1361183046,0.3848418036,0.3848418036,-0.1361183046,0.3848418036
r779,0.1779578178,0.1779578178,0.4726537791,0.4726537791,0.1779578178,0.4726537791
r780,-1.6326793966,-1.6326793966,-0.6385510563,-0.6385510563,-1.6326793966,-0.6385510563
r781,0.9662407065,0.9662407065,1.6250036791,1.6250036791,0.9662407065,1.6250036791
r782,1.7213478498,1.7213478498,-0.1021146768,-0.1021146768,1.7213478498,-0.1021146768
r783,0.7965643127,0.7965643127,0.1782005527,0.1782005527,0.7965643127,0.1782005527
r784,-0.8886863199,-0.8886863199,0.4903040473,0.4903040473,-0.8886863199,0.4903040473
r785,-0.3298540927,-0.3298540927,-0.7075562827,-0.7075562827,-0.3298540927,-0.7075562827
r786,-0.3302914521,-0.3302914521,-0.7654291115,-0.7654291115,-0.3302914521,-0.7654291115
r787,-0.7095901277,-0.7095901277,0.3053648594,0.3053648594,-0.7095901277,0.3053648594
r788,1.0959550425,1.0959550425,0.1141837632,0.1141837632,1.0959550425,0.1141837632
r789,-0.7421559903,-0.7421559903,0.3645135276,0.3645135276,-0.7421559903,0.3645135276
r790,0.2888520219,0.2888520219,-0.1190398239,-0.1190398239,0.2888520219,-0.1190398239
r791,0.4728592301,0.4728592301,1.6303624832,1.6303624832,0.4728592301,1.6303624832
r792,0.3565389680,0.3565389680,0.9741008889,0.9741008889,0.3565389680,0.9741008889
r793,-0.6901070458,-0.6901070458,1.3604771265,1.3604771265,-0.6901070458,1.3604771265
r794,1.2724319388,1.2724319388,1.4733643901,1.4733643901,1.2724319388,1.4733643901
r795,-0.5347324658,-0.5347324658,1.6840951509,1.6840951509,-0.5347324658,1.6840951509
r796,-0.3820991042,-0.3820991042,-0.1282065563,-0.1282065563,-0.3820991042,-0.1282065563
r797,-1.0405027750,-1.0405027750,0.3586149104,0.3586149104,-1.0405027750,0.3586149104
r798,-0.5001305988,-0.5001305988,0.5453990697,0.5453990697,-0.5001305988,0.5453990697
r799,-0.2157470369,-0.2157470369,-0.0659719156,-0.0659719156,-0.2157470369,-0.0659719156
r800,1.0552904512,1.0552904512,-0.2739279769,-0.2739279769,1.0552904512,-0.2739279769
r801,-0.0180342648,-0.0180342648,1.2946226842,1.2946226842,-0.0180342648,1.2946226842
r802,-0.6869407074,-0.6869407074,0.8754427732,0.8754427732,-0.6869407074,0.8754427732
r803,0.9986172000,0.9986172000,-0.4399565330,-0.4399565330,0.9986172000,-0.4399565330
r804,2.1941879744,2.1941879744,-2.2212184783,-2.2212184783,2.1941879744,-2.2212184783
r805,0.5104095210,0.5104095210,-0.6812856827,-0.6812856827,0.5104095210,-0.6812856827
r806,0.6597090040,0.6597090040,0.4475818586,0.4475818586,0.6597090040,0.4475818586
r807,0.7352871740,0.7352871740,0.0621183375,0.0621183375,0.7352871740,0.0621183375
r808,1.9759603894,1.9759603894,0.4438269616,0.4438269616,1.9759603894,0.4438269616
r809,-0.7654510497,-0.7654510497,-1.2914566989,-1.2914566989,-0.7654510497,-1.2914566989
r810,-1.1300129414,-1.1300129414,0.2138892436,0.2138892436,-1.1300129414,0.2138892436
r811,-0.0214688060,-0.0214688060,-2.3824529796,-2.3824529796,-0.0214688060,-2.3824529796
r812,-0.3350159206,-0.3350159206,0.2442093886,0.2442093886,-0.3350159206,0.2442093886
r813,-0.5097962214,-0.5097962214,0.1048675801,0.1048675801,-0.5097962214,0.1048675801
r814,1.5178012122,1.5178012122,0.1408513108,0.1408513108,1.5178012122,0.1408513108
r815,0.3206733798,0.3206733798,0.0168932701,0.0168932701,0.3206733798,0.0168932701
r816,0.0619369681,0.0619369681,-0.7502968166,-0.7502968166,0.0619369681,-0.7502968166
r817,1.6006587530,1.6006587530,-0.1368930888,-0.1368930888,1.6006587530,-0.1368930888
r818,0.1664200463,0.1664200463,-0.1416787870,-0.1416787870,0.1664200463,-0.1416787870
r819,-0.2262570271,-0.2262570271,1.5904737134,1.5904737134,-0.2262570271,1.5904737134
r820,-2.5388989542,-2.5388989542,0.6110432595,0.6110432595,-2.5388989542,0.6110432595
r821,-1.0567669131,-1.0567669131,-0.9076819033,-0.9076819033,-1.0567669131,-0.9076819033
r822,-1.4230435204,-1.4230435204,0.0226201298,0.0226201298,-1.4230435204,0.0226201298
r823,-0.3679540539,-0.3679540539,-1.2264561661,-1.2264561661,-0.3679540539,-1.2264561661
r824,-0.2605825026,-0.2605825026,0.3388219456,0.3388219456,-0.2605825026,0.3388219456
r825,0.2627030858,0.2627030858,1.0275149917,1.0275149917,0.2627030858,1.0275149917
r826,1.1795298891,1.1795298891,0.1929927553,0.1929927553,1.1795298891,0.1929927553
r827,1.3445885522,1.3445885522,-1.4112842774,-1.4112842774,1.3445885522,-1.4112842774
r828,3.1129688762,3.1129688762,-0.2886203760,-0.2886203760,3.1129688762,-0.2886203760
r829,-0.3821051917,-0.3821051917,0.6026035902,0.6026035902,-0.3821051917,0.6026035902
r830,-0.7608240495,-0.7608240495,0.0882792744,0.0882792744,-0.7608240495,0.0882792744
r831,-0.5597825054,-0.5597825054,-0.8353245003,-0.8353245003,-0.5597825054,-0.8353245003
r832,0.2168334789,0.2168334789,0.4556319636,0.4556319636,0.2168334789,0.4556319636
r833,-0.8828072543,-0.8828072543,0.6904775794,0.6904775794,-0.8828072543,0.6904775794
r834,1.2146607603,1.2146607603,0.3989363873,0.3989363873,1.2146607603,0.3989363873
r835,0.2334396054,0.2334396054,-0.8936545931,-0.8936545931,0.2334396054,-0.8936545931
r836,0.8677494709,0.8677494709,0.1646152341,0.1646152341,0.8677494709,0.1646152341
r837,-0.8459542654,-0.8459542654,1.5306521059,1.5306521059,-0.8459542654,1.5306521059
r838,-0.2108652534,-0.2108652534,2.4833159215,2.4833159215,-0.2108652534,2.4833159215
r839,-0.2331297336,-0.2331297336,-1.0471438293,-1.0471438293,-0.2331297336,-1.0471438293
r840,1.3308124992,1.3308124992,-0.1704485716,-0.1704485716,1.3308124992,-0.1704485716
r841,-1.0682070978,-1.0682070978,0.5206874977,0.5206874977,-1.0682070978,0.5206874977
r842,-0.8992936067,-0.8992936067,-0.6478209002,-0.6478209002,-0.8992936067,-0.6478209002
r843,1.5508183810,1.5508183810,0.1703160210,0.1703160210,1.5508183810,0.1703160210
r844,-0.5401225977,-0.5401225977,-1.2379927962,-1.2379927962,-0.5401225977,-1.2379927962
r845,-1.1736941205,-1.1736941205,-1.5672813346,-1.5672813346,-1.1736941205,-1.5672813346
r846,-0.0828580323,-0.0828580323,-1.7724680309,-1.7724680309,-0.0828580323,-1.7724680309
r847,-1.0396918849,-1.0396918849,0.9116458404,0.9116458404,-1.0396918849,0.9116458404
r848,-0.7725767998,-0.7725767998,1.2355556417,1.2355556417,-0.7725767998,1.2355556417
r849,-0.1527213957,-0.1527213957,-0.4563312586,-0.4563312586,-0.1527213957,-0.4563312586
r850,-1.2998792699,-1.2998792699,-0.0035365806,-0.0035365806,-1.2998792699,-0.0035365806
r851,-0.4420269863,-0.4420269863,2.6065947654,2.6065947654,-0.4420269863,2.6065947654
r852,-0.3989064069,-0.3989064069,-3.8215235694,-3.8215235694,-0.3989064069,-3.8215235694
r853,-0.5099281905,-0.5099281905,0.6617601915,0.6617601915,-0.5099281905,0.6617601915
r854,0.1868693153,0.1868693153,-0.7215549116,-0.7215549116,0.1868693153,-0.7215549116
r855,-2.9545785601,-2.9545785601,-0.7328215585,-0.7328215585,-2.9545785601,-0.7328215585
r856,0.5798700243,0.5798700243,0.4230918807,0.4230918807,0.5798700243,0.4230918807
r857,0.5635487053,0.5635487053,0.2729523832,0.2729523832,0.5635487053,0.2729523832
r858,-0.7762092389,-0.7762092389,-0.5504455555,-0.5504455555,-0.7762092389,-0.5504455555
r859,0.5253353483,0.5253353483,-0.5037773020,-0.5037773020,0.5253353483,-0.5037773020
r860,-0.1474036729,-0.1474036729,-1.0002582524,-1.0002582524,-0.1474036729,-1.0002582524
r861,0.4335506402,0.4335506402,-0.5069207069,-0.5069207069,0.4335506402,-0.5069207069
r862,2.1103904093,2.1103904093,1.9919753421,1.9919753421,2.1103904093,1.9919753421
r863,1.2517921532,1.2517921532,-0.4797199972,-0.4797199972,1.2517921532,-0.4797199972
r864,0.8776451735,0.8776451735,-1.4590457440,-1.4590457440,0.8776451735,-1.4590457440
r865,-1.1849395144,-1.1849395144,0.3036799039,0.3036799039,-1.1849395144,0.3036799039
r866,0.4381951936,0.4381951936,-0.8025534860,-0.8025534860,0.4381951936,-0.8025534860
r867,0.6514040368,0.6514040368,0.6316989960,0.6316989960,0.6514040368,0.6316989960
r868,0.7366255514,0.7366255514,0.4731516860,0.4731516860,0.7366255514,0.4731516860
r869,-0.8400389713,-0.8400389713,1.2181864859,1.2181864859,-0.8400389713,1.2181864859
r870,0.6107794772,0.6107794772,0.2422659512,0.2422659512,0.6107794772,0.2422659512
r871,-0.9810094522,-0.9810094522,-0.8023792201,-0.8023792201,-0.9810094522,-0.8023792201
r872,1.0529438668,1.0529438668,1.1976265222,1.1976265222,1.0529438668,1.1976265222
r873,1.1710619820,1.1710619820,0.9459574977,0.9459574977,1.1710619820,0.9459574977
r874,-0.8039320379,-0.8039320379,-0.8725060088,-0.8725060088,-0.8039320379,-0.8725060088
r875,0.7496962107,0.7496962107,0.3008204720,0.3008204720,0.7496962107,0.3008204720
r876,1.9203356423,1.9203356423,0.7661459721,0.7661459721,1.9203356423,0.7661459721
r877,-0.2490592766,-0.2490592766,1.4368728204,1.4368728204,-0.2490592766,1.4368728204
r878,-1.3506870390,-1.3506870390,-1.7440959930,-1.7440959930,-1.3506870390,-1.7440959930
r879,0.5788870770,0.5788870770,-0.5771078337,-0.5771078337,0.5788870770,-0.5771078337
r880,1.2050190771,1.2050190771,-0.0389120448,-0.0389120448,1.2050190771,-0.0389120448
r881,0.9629562067,0.9629562067,1.0771102240,1.0771102240,0.9629562067,1.0771102240
r882,-0.3193235897,-0.3193235897,-0.6039540584,-0.6039540584,-0.3193235897,-0.6039540584
r883,-0.3509679842,-0.3509679842,-0.8102131502,-0.8102131502,-0.3509679842,-0.8102131502
r884,0.1724862191,0.1724862191,-2.7201048703,-2.7201048703,0.1724862191,-2.7201048703
r885,-1.1289200472,-1.1289200472,-0.5725176323,-0.5725176323,-1.1289200472,-0.5725176323
r886,0.8181959399,0.8181959399,0.1382018380,0.1382018380,0.8181959399,0.1382018380
r887,-1.1046683713,-1.1046683713,1.9058292060,1.9058292060,-1.1046683713,1.9058292060
r888,1.5568564861,1.5568564861,-3.0543762263,-3.0543762263,1.5568564861,-3.0543762263
r889,-0.3852911162,-0.3852911162,2.2355759602,2.2355759602,-0.3852911162,2.2355759602
r890,-1.6727011419,-1.6727011419,-1.1242977703,-1.1242977703,-1.6727011419,-1.1242977703
r891,-0.7732453872,-0.7732453872,0.9070409294,0.9070409294,-0.7732453872,0.9070409294
