	i1	i2	i3	i4	o1	o2
row-286	-0.8638948121	0.9593325659	-1.0645131607	1.0573942722	-0.8941382680	-1.1268021507
row-287	1.6824081841	-1.7131926461	0.2457548593	-0.2334087533	1.6932339904	0.3575708783
row-288	-0.5474343835	0.6449939110	-1.1115213080	1.1066472820	-0.5780942430	-1.1532619294
row-289	0.4356423988	-0.3059730032	-1.5582488699	1.5600987110	0.3957784915	-1.5377180650
row-290	-0.7086233650	0.8178226957	-1.2374696216	1.2313276831	-0.7430143560	-1.2904549678
row-291	0.6062789783	-0.7084755382	1.1620696308	-1.1567289385	0.6384211411	1.2079390446
row-292	0.3095838228	-0.3087377946	-0.0314972538	0.0337053702	0.3095576426	-0.0113201493
row-293	0.1780989169	-0.2028582768	0.2793662524	-0.2778488790	0.1859098647	0.2925187494
row-294	0.8106872119	-0.8979566277	0.9719618325	-0.9653038135	0.8383579965	1.0302742681
row-295	-0.1702425968	0.1580142834	0.1559303820	-0.1570295203	-0.1665817734	0.1455546641
row-296	-1.0882846233	0.9172838481	2.0906597410	-2.0967775281	-1.0361061194	2.0300131214
row-297	0.0989642527	-0.0193043839	-0.9455511399	0.9454800403	0.0743460190	-0.9439593215
row-298	-1.0229083454	1.0416239078	-0.1494022790	0.1418958303	-1.0294900078	-0.2173866059
row-299	-0.1813192254	0.0262856738	1.8394411667	-1.8392220049	-0.1333987637	1.8370805266
row-300	-0.4961890184	0.5077981777	-0.1022916966	0.0986257260	-0.5001661117	-0.1354241731
row-301	-0.9869075065	1.0113221448	-0.2190605987	0.2117561146	-0.9952283678	-0.2850413033
row-302	0.3946140035	-0.3635279213	-0.3937427759	0.3962636947	0.3852785740	-0.3698601306
row-303	-0.4747516723	0.3878803109	1.0566593463	-1.0592080357	-0.4481845180	1.0309540666
row-304	0.2074131882	-0.1466206344	-0.7307702115	0.7316601778	0.1887263188	-0.7209375354
row-305	-1.3850317921	1.4381697022	-0.5298351526	0.5193992787	-1.4025601560	-0.6235878560
row-306	1.2502349764	-1.1676904437	-1.0596005482	1.0677434828	1.2256004530	-0.9829587356
row-307	1.4835310890	-1.4478190428	-0.5239747294	0.5342462338	1.4735920365	-0.4292229688
row-308	-0.3016628500	0.2759662703	0.3237720431	-0.3256802447	-0.2939272264	0.3056332211
row-309	-0.8958502622	0.9123247967	-0.1318306819	0.1252558097	-0.9016403393	-0.1913756211
row-310	0.3368604862	-0.3726947706	0.3988271374	-0.3960647584	0.3482256081	0.4230311796
row-311	-0.1029740870	0.0377721351	0.7754656222	-0.7755647263	-0.0828407096	0.7727270523
row-312	0.1074159174	-0.2376184958	1.5267679461	-1.5247246643	0.1478592258	1.5417543738
row-313	1.4616363213	-1.4697976392	-0.0054719408	0.0160160726	1.4652808426	0.0905339627
row-314	0.4993657269	-0.4278958676	-0.8768879176	0.8797635566	0.4775916423	-0.8486318201
row-315	1.5992813437	-1.5541545481	-0.6429622420	0.6539702946	1.5865120881	-0.5412232373
row-316	-0.9324574793	0.9587728930	-0.2452447138	0.2383114500	-0.9413260385	-0.3077838522
row-317	0.7969142080	-0.6605198505	-1.6626146579	1.6669851283	0.7552411302	-1.6188891002
row-318	-1.7719694922	1.6706578853	1.3170225406	-1.3287170481	-1.7419152374	1.2074379019
row-319	0.3918552643	-0.3647399109	-0.3467619924	0.3493020212	0.3837486142	-0.3228166237
row-320	0.5461661808	-0.5737827897	0.2874395640	-0.2832591321	0.5551435222	0.3248172191
row-321	-0.9932832152	1.0731808542	-0.8723992365	0.8645061080	-1.0188080707	-0.9421917801
row-322	0.1609286005	-0.1450668940	-0.1980966578	0.1990935554	0.1561343618	-0.1885518790
row-323	-0.4416651837	0.4763911887	-0.3784797649	0.3749779065	-0.4527666719	-0.4094641524
row-324	0.3619383306	-0.3641587174	0.0009950667	0.0016178803	0.3629026300	0.0247807747
row-325	-0.4070270292	0.4573701149	-0.5649117886	0.5615050737	-0.4229432300	-0.5945885185
row-326	0.2300431011	-0.0973122320	-1.5800264918	1.5803744287	0.1890733861	-1.5731173341
row-327	-0.3346558747	0.2688230823	0.7990099987	-0.8007616030	-0.3145036171	0.7811714435
row-328	0.2508441786	-0.2627753744	0.1231474063	-0.1212347756	0.2547340071	0.1402682271
row-329	-0.3799179998	0.4354934282	-0.6284520468	0.6251882052	-0.3974354979	-0.6566776030
row-330	0.8027121859	-0.7265551388	-0.9532136022	0.9582151101	0.7797164465	-0.9054230196
row-331	-1.4483209801	1.4474037844	0.1115223550	-0.1218823093	-1.4491411061	0.0169420569
row-332	0.3890165799	-0.3858539057	-0.0643190363	0.0670731613	0.3883328375	-0.0390933889
row-333	-0.2425463498	0.3049307500	-0.7182379973	0.7158909996	-0.2620698003	-0.7379040622
row-334	0.6063304467	-0.6238401029	0.1641608843	-0.1596486340	0.6122206212	0.2048513160
row-335	-1.1543211220	1.1555145302	0.0662077086	-0.0744834926	-1.1555713169	-0.0092911596
row-336	-0.8640833242	0.8632845461	0.0694997552	-0.0756781494	-0.8644946360	0.0130875626
row-337	2.0063845603	-2.0386236518	0.2403664819	-0.2256867033	2.0179083409	0.3734408329
row-338	0.6715881488	-0.5659063826	-1.2919988788	1.2957726821	0.6393400734	-1.2545829652
row-339	0.2569000953	-0.1783656047	-0.9432729672	0.9443435878	0.2327511539	-0.9312924127
row-340	1.2444766819	-1.3528198707	1.1901186678	-1.1801487860	1.2790109041	1.2780654377
row-341	-0.4627778796	0.4104547055	0.6487293445	-0.6515304250	-0.4469111602	0.6216923105
row-342	-0.3755768792	0.4675767403	-1.0579599518	1.0543707124	-0.4043822486	-1.0881308130
row-343	-1.9632767973	1.9437337242	0.3668091781	-0.3806735567	-1.9587157921	0.2397203484
row-344	0.1511088319	-0.1403751990	-0.1369873266	0.1379641090	0.1478967525	-0.1277703845
row-345	-1.1120717475	1.0574621964	0.7208219528	-0.7282491316	-1.0959914082	0.6514985661
row-346	1.1887560445	-1.1747169642	-0.2480937688	0.2564670052	1.1853105912	-0.1712769879
row-347	-0.8102615189	0.8648169619	-0.5865074796	0.5801726721	-0.8277909999	-0.6427901950
row-348	-0.4088577803	0.5197548837	-1.2783206280	1.2743081786	-0.4435464702	-1.3118225363
row-349	0.1149130401	-0.1223226436	0.0793198801	-0.0784246699	0.1172975666	0.0872819713
row-350	-1.0029008430	1.1114701473	-1.2095820035	1.2013394170	-1.0373209400	-1.2817575226
row-351	1.3986937220	-1.4222213274	0.1799731270	-0.1697292325	1.4070536287	0.2728065522
row-352	-0.1087563842	0.2052274670	-1.1292008331	1.1274780766	-0.1387443147	-1.1422106788
row-353	0.5609358828	-0.6149751634	0.5977631226	-0.5932183579	0.5781152306	0.6377227755
row-354	1.2825370788	-1.2783730858	-0.1382524509	0.1473937368	1.2822243108	-0.0547035166
row-355	-1.8176921624	1.8164263205	0.1413162706	-0.1543172433	-1.8186858834	0.0226217957
row-356	1.6613395222	-1.5474106851	-1.4580041481	1.4687831432	1.6272896989	-1.3564204119
row-357	0.3598543256	-0.2007715240	-1.8995704930	1.9005898844	0.3108147857	-1.8857917739
row-358	-0.2226728425	0.0947861550	1.5224327287	-1.5227753088	-0.1831991512	1.5157087239
row-359	-0.2593186183	0.3501471810	-1.0522424675	1.0494970164	-0.2876722427	-1.0747450859
row-360	0.0761357295	-0.1024301749	0.3045452847	-0.3037428705	0.0843447831	0.3111292248
row-361	0.6169109987	-0.6013027245	-0.2268188506	0.2310827327	0.6125430400	-0.1874636872
row-362	1.0407840593	-1.0653524817	0.2171261933	-0.2094344869	1.0491936766	0.2866367190
row-363	1.4895396198	-1.4278399247	-0.8306171089	0.8406772951	1.4715492581	-0.7370630306
row-364	0.8372249321	-0.9661657146	1.4611495211	-1.4538936835	0.8778336282	1.5237460336
row-365	-0.4889803302	0.5162999698	-0.2879168750	0.2841487587	-0.4978220060	-0.3215397101
row-366	0.5454109708	-0.5205487954	-0.3308898391	0.3345512670	0.5381198786	-0.2967729270
row-367	-1.3546328193	1.3471412439	0.1824763585	-0.1921012314	-1.3533435147	0.0944201611
row-368	0.0164043956	-0.1005286287	0.9901342154	-0.9891934680	0.0424945108	0.9963540271
row-369	-0.9944031116	1.1692425469	-1.9910646961	1.9822343773	-1.0493597549	-2.0667403010
row-370	-1.4732639529	1.4543054440	0.3258460440	-0.3362080059	-1.4685104870	0.2307399414
row-371	-0.4160371985	0.4817660790	-0.7455832046	0.7419614064	-0.4367297008	-0.7767901996
row-372	0.6697528078	-0.4724212179	-2.3718237434	2.3746874521	0.6090928751	-2.3401361903
row-373	-1.2494174640	1.3183614910	-0.7255164467	0.7158967826	-1.2717421383	-0.8113750588
row-374	-0.6358042111	0.6266073015	0.1525845722	-0.1570464625	-0.6334381137	0.1116025472
row-375	0.7868938962	-0.6761514272	-1.3596497256	1.3641995067	0.7531649862	-1.3150091707
row-376	0.6197393632	-0.5215777613	-1.1997797813	1.2032559828	0.5897829193	-1.1652915892
row-377	-1.6879826012	1.6704006440	0.3245567878	-0.3364694520	-1.6838195896	0.2153362674
row-378	-1.6258772125	1.5559816301	0.9366738213	-0.9476298749	-1.6054501811	0.8347126905
row-379	-0.2862473409	0.4261878120	-1.6290783282	1.6256594404	-0.3298456627	-1.6563458902
row-380	-0.5984511069	0.6244476303	-0.2647135066	0.2601746078	-0.6069661102	-0.3054084321
row-381	1.6507960005	-1.5693926471	-1.0740080631	1.0850298934	1.6268206864	-0.9711228933
row-382	1.4131347633	-1.2430847711	-2.1020459358	2.1104987200	1.3614987130	-2.0201147231
row-383	0.1505572718	-0.2475995371	1.1330245550	-1.1309969444	0.1807541388	1.1488007141
row-384	-0.5928709257	0.6443050624	-0.5648447729	0.5600968723	-0.6092670597	-0.6067317109
row-385	0.5991758052	-0.6982157896	1.1253681805	-1.1201092344	0.6303340469	1.1705802936
row-386	0.4578620140	-0.5102328164	0.5852703088	-0.5814798074	0.4744455504	0.6183927910
row-387	-0.0049864573	-0.0393807021	0.5231456236	-0.5227471122	0.0087630815	0.5255348094
row-388	-0.4719449027	0.5258857004	-0.6027909858	0.5988842960	-0.4890258599	-0.6369297490
row-389	1.3765600677	-1.2735733000	-1.3092654130	1.3181126806	1.3456850036	-1.2256201913
row-390	-1.4940870635	1.3628564156	1.6502488821	-1.6596611419	-1.4545463234	1.5606525534
row-391	-1.1370827235	1.0749630767	0.8110561378	-0.8185888775	-1.1186934081	0.7405580540
row-392	0.8084615740	-0.8001412345	-0.1542619380	0.1599685089	0.8064988673	-0.1019444666
row-393	-0.6673927615	0.6474039133	0.2819476353	-0.2865300587	-0.6617053679	0.2395619499
row-394	0.2477111522	-0.2491524786	-0.0002417353	0.0020292739	0.2483468451	0.0160324479
row-395	0.8086604810	-0.7068400371	-1.2560309791	1.2608239110	0.7777139012	-1.2094221725
row-396	1.4033239570	-1.3448754917	-0.7863110154	0.7957857788	1.3862756960	-0.6981914987
row-397	-0.8187098123	0.9038954178	-0.9468494426	0.9401543813	-0.8457407560	-1.0055585752
row-398	-0.4504946521	0.5753073008	-1.4393985897	1.4349518623	-0.4895287621	-1.4764726917
row-399	0.3663140414	-0.4622731333	1.1052575364	-1.1016958641	0.3963396661	1.1350654256
row-400	0.1288784958	-0.0010712905	-1.5149737980	1.5146456563	0.0893579183	-1.5143736549
row-401	1.1010313291	-0.9500038818	-1.8561911220	1.8625956405	1.0550540619	-1.7934893538
row-402	-1.6670717787	1.7602526370	-0.9820670895	0.9692201225	-1.6972281004	-1.0966992907
row-403	-1.4960636545	1.5946785787	-1.0579909263	1.0463150719	-1.5277740723	-1.1617816200
row-404	1.8804358784	-1.8857724629	-0.0678799380	0.0813947267	1.8835241269	0.0553183771
row-405	-1.1625656775	1.0361996686	1.5698729542	-1.5769593697	-1.1242801147	1.5016412622
row-406	-1.5219506728	1.4748750919	0.6605481983	-0.6709835469	-1.5085183446	0.5639814012
row-407	-1.5546254327	1.5494567012	0.1690124703	-0.1800918789	-1.5542086931	0.0677461786
row-408	-1.4037195319	1.4406820350	-0.3379332861	0.3275219263	-1.4162479446	-0.4319172460
row-409	-0.9942487844	1.0724786887	-0.8526803981	0.8447966786	-1.0192573965	-0.9224339784
row-410	0.3120881202	-0.2532514081	-0.7150025956	0.7166611000	0.2940873627	-0.6982105469
row-411	0.5839078883	-0.4286031363	-1.8706324100	1.8732928377	0.5362103596	-1.8419823519
row-412	-0.0152057837	-0.0708572904	1.0151786169	-1.0144452006	0.0114612464	1.0194515970
row-413	-0.7045148922	0.7865593322	-0.9177766159	0.9119298495	-0.7304850267	-0.9688317844
row-414	1.1070136081	-0.9982515193	-1.3585747485	1.3654357368	1.0741427085	-1.2928956915
row-415	-0.6441504030	0.5614207995	1.0196348838	-1.0234368799	-0.6189963275	0.9826072731
row-416	0.2428464855	-0.3172216796	0.8595102259	-0.8570437284	0.2660871818	0.8799296691
row-417	-0.2935465689	0.3075726272	-0.1448626700	0.1426238192	-0.2981183457	-0.1649019507
row-418	-1.0576503464	1.1514927705	-1.0322411074	1.0237506825	-1.0875470195	-1.1070928781
row-419	1.8565996663	-1.7054668991	-1.9099735275	1.9217863380	1.8111659252	-1.7979077350
row-420	-0.3788733676	0.3952990648	-0.1672052004	0.1643319868	-0.3842540744	-0.1929667626
row-421	-0.2399054896	0.1385244471	1.2113027258	-1.2120280836	-0.2086614037	1.2018307115
row-422	1.3304673971	-1.3490522438	0.1264746847	-0.1167676150	1.3372430745	0.2145475863
row-423	-0.6661834546	0.7648678421	-1.1165183796	1.1107831874	-0.6972825631	-1.1660871570
row-424	-0.3436605186	0.3515803171	-0.0694249032	0.0668870333	-0.3463776362	-0.0923650703
row-425	-1.0475910092	1.0562124676	-0.0287423535	0.0211579834	-1.0510624304	-0.0977217987
row-426	-2.1505579036	2.1310322526	0.3796272030	-0.3948325493	-2.1461451141	0.2402999546
row-427	0.3589312287	-0.2877351631	-0.8638960229	0.8657689320	0.3371349259	-0.8447994646
row-428	-1.7187266890	1.6917369339	0.4375511549	-0.4495918527	-1.7116708060	0.3268974518
row-429	-0.9850921819	0.9880766098	0.0333353008	-0.0404170562	-0.9867685246	-0.0312153824
row-430	-0.8372664466	0.7137317854	1.5138889257	-1.5186741437	-0.7996105075	1.4667397270
row-431	-1.6967427461	1.6217361046	1.0018277174	-1.0132410962	-1.6747853814	0.8955488464
row-432	2.0765586412	-2.0828808792	-0.0699036813	0.0848322135	2.0801019891	0.0661700355
row-433	-1.6586839777	1.6885697025	-0.2368143754	0.2246469133	-1.6692130937	-0.3470252060
row-434	1.5666043899	-1.5085788981	-0.7926812592	0.8033291320	1.5498117589	-0.6938667623
row-435	0.5211168235	-0.6112169359	1.0254536452	-1.0208410374	0.5494442757	1.0650181475
row-436	1.5693535299	-1.5645783760	-0.1653989377	0.1765876406	1.5690700263	-0.0631461956
row-437	-1.0052908005	1.0845409732	-0.8639348470	0.8559620895	-1.0306241051	-0.9344723710
row-438	-0.8253728017	0.8110827345	0.2257820035	-0.2315512223	-0.8215724398	0.1727248285
row-439	-0.7023939639	0.7583356846	-0.6103436233	0.6047675023	-0.7202709194	-0.6596628714
row-440	0.3021774876	-0.2376027142	-0.7819276664	0.7834590608	0.2823904353	-0.7661343359
row-441	-0.1488355950	0.1528315919	-0.0367368297	0.0356321666	-0.1501878086	-0.0467066011
row-442	-1.3864424516	1.2218724480	2.0356165285	-2.0439318465	-1.3364847839	1.9550941059
row-443	-1.1382361437	1.2280441626	-0.9790979881	0.9700701109	-1.1669436470	-1.0589685270
row-444	-0.2368492787	0.3650443189	-1.4941115398	1.4911612560	-0.2767689740	-1.5174325736
row-445	0.0563975804	-0.0648044222	0.0951399022	-0.0946538606	0.0590466179	0.0993394918
row-446	-0.5210036314	0.5698433398	-0.5392709891	0.5350629974	-0.5365407166	-0.5763031989
row-447	0.8867519628	-0.7567780890	-1.5932063293	1.5982828088	0.8471376734	-1.5432176822
row-448	0.3210310320	-0.4860500579	1.9221717820	-1.9182584302	0.3724299606	1.9532468470
row-449	-1.3203045622	1.4173846578	-1.0521274164	1.0417248910	-1.3514051710	-1.1443397083
row-450	-0.0615698979	0.1839892817	-1.4382430251	1.4366041400	-0.0995655391	-1.4497574886
row-451	-0.2023162234	0.0921667871	1.3120108724	-1.3123813040	-0.1683253655	1.3055315966
row-452	-0.1386489839	0.1942178921	-0.6451527918	0.6436163257	-0.1559804762	-0.6576129097
row-453	-1.0934107908	1.0680909324	0.3743902216	-0.3819704526	-1.0863957103	0.3044938236
row-454	-0.4453598570	0.3932168266	0.6453953980	-0.6480735411	-0.4295356977	0.6194854715
row-455	0.5951011844	-0.5643754062	-0.4034387997	0.4073985879	0.5860303308	-0.3664338399
row-456	0.7231164488	-0.8973821039	2.0031685464	-1.9962860594	0.7776883512	2.0610825821
row-457	-0.5389492573	0.4178275845	1.4647109193	-1.4673840174	-0.5018138307	1.4369067501
row-458	-0.9496972225	0.8052663748	1.7679367172	-1.7733223523	-0.9056494271	1.7147197733
row-459	0.7628307056	-0.8870112661	1.4102309015	-1.4035542599	0.8019070533	1.4676750365
row-460	-0.4000710979	0.3783182421	0.2841445084	-0.2867958381	-0.3936330294	0.2593341456
row-461	-0.0587396799	0.0564648049	0.0308906006	-0.0312888706	-0.0580792863	0.0271916320
row-462	1.4027806547	-1.4061686835	-0.0576250704	0.0677011231	1.4049006262	0.0342429790
row-463	-1.7229689671	1.7385924836	-0.0642858377	0.0517977224	-1.7291259741	-0.1778244245
row-464	-1.2408224139	1.1152004999	1.5665468235	-1.5742007829	-1.2028271888	1.4931561328
row-465	-0.8331904459	0.8344984218	0.0425266378	-0.0485044796	-0.8342312707	-0.0119958684
row-466	0.2110142869	-0.1306948300	-0.9611152073	0.9618398496	0.1862770340	-0.9522421603
row-467	-1.5308441048	1.5451990991	-0.0626983965	0.0515981710	-1.5364613749	-0.1636055031
row-468	-1.2025347916	1.0692207324	1.6545244705	-1.6618290370	-1.1621258874	1.5841062903
row-469	-0.0694917641	0.1669908192	-1.1440443251	1.1425926144	-0.0997684129	-1.1545514415
row-470	-0.4535973501	0.4117843733	0.5242443997	-0.5270826151	-0.4409816778	0.4971640785
row-471	-1.1190822933	1.0456855721	0.9426874201	-0.9499809238	-1.0971834797	0.8740556146
row-472	0.2277560956	-0.2300861859	0.0116186348	-0.0099652618	0.2286520786	0.0266432986
row-473	-0.3522197032	0.3209005152	0.3935415181	-0.3957566430	-0.3427796848	0.3724432728
row-474	-0.4623063922	0.4101796938	0.6463813936	-0.6491810215	-0.4465002186	0.6193631444
row-475	0.3100436802	-0.2453012279	-0.7844505108	0.7860365804	0.2902106478	-0.7681534471
row-476	-0.8012732725	0.9057692980	-1.1756056199	1.1688464052	-0.8342769417	-1.2343570965
row-477	1.4275149014	-1.3443040003	-1.0797805220	1.0891861310	1.4028089994	-0.9915956335
row-478	0.4867556256	-0.4623295037	-0.3216727906	0.3249185563	0.4795549765	-0.2913618617
row-479	-1.0056361090	0.9545627782	0.6717516104	-0.6784513951	-0.9905707952	0.6091665625
row-480	0.0986707621	-0.0974851196	-0.0208324302	0.0215272379	0.0983784691	-0.0144576237
row-481	-0.3004636205	0.3635963995	-0.7230289913	0.7202600237	-0.3202632264	-0.7465252924
row-482	-1.3706278057	1.3864689293	-0.0913514101	0.0813836731	-1.3765835836	-0.1818805797
row-483	0.1819462614	-0.0800442675	-1.2134109190	1.2137162322	0.1504964882	-1.2077579652
row-484	0.0897966028	-0.1383436584	0.5658081769	-0.5646901797	0.1049141431	0.5746464781
row-485	-0.1293116965	0.1542302323	-0.2846345051	0.2834648552	-0.1371347834	-0.2946088803
row-486	-0.2744842819	0.2258054061	0.5926931584	-0.5941818588	-0.2596036686	0.5777366254
row-487	-0.1587593800	0.0176116319	1.6742495014	-1.6740047245	-0.1151261643	1.6725132402
row-488	0.3917816079	-0.3705053640	-0.2779519276	0.2805485751	0.3854849626	-0.2536540522
row-489	-0.2801796385	0.2127737043	0.8137588452	-0.8151050430	-0.2594981820	0.7995761522
row-490	-0.2057099539	0.0628392337	1.6978169724	-1.6978914654	-0.1615784386	1.6931182950
row-491	0.0089101896	0.0969448761	-1.2479590685	1.2469868808	-0.0238969455	-1.2538545708
row-492	0.2424236024	-0.1572715503	-1.0202440919	1.0211463068	0.2162122490	-1.0096144190
row-493	-0.5254948734	0.3731812956	1.8313240380	-1.8335955447	-0.4786800325	1.8063077702
row-494	-0.1712435685	0.3031258525	-1.5421221959	1.5396055154	-0.2122562406	-1.5613820486
row-495	0.1294485619	-0.0529841336	-0.9100176229	0.9101960419	0.1058441268	-0.9062383515
row-496	-0.4698566387	0.4108548889	0.7279183562	-0.7307047539	-0.4519250309	0.7008274707
row-497	-0.8019741621	0.8043284892	0.0280262500	-0.0337908462	-0.8033155400	-0.0245205473
row-498	0.3147027580	-0.2283457765	-1.0394685466	1.0408764356	0.2881730073	-1.0241897320
row-499	1.4178992609	-1.4158048659	-0.1232783498	0.1334089857	1.4183312691	-0.0307579104
row-500	-0.8667516707	0.8708697727	0.0117474251	-0.0179930430	-0.8686891971	-0.0451400075
row-501	0.1100271189	-0.0781516538	-0.3832545900	0.3837303470	0.1002299716	-0.3780157729
row-502	-1.6653243545	1.7540995105	-0.9302741635	0.9174828244	-1.6941136234	-1.0445225809
row-503	1.5323217719	-1.5340723230	-0.0859283737	0.0969158215	1.5340329272	0.0143039684
row-504	0.4361203684	-0.3611710833	-0.9134895984	0.9158783940	0.4132194702	-0.8895790100
row-505	-0.8689212860	0.9170290119	-0.5064518966	0.4997602298	-0.8844967763	-0.5661730052
row-506	-0.1952255116	0.3561633832	-1.8828300180	1.8798572841	-0.2452633908	-1.9054349355
row-507	-0.6417721711	0.6287957639	0.1975351557	-0.2020027833	-0.6382390212	0.1563944546
row-508	1.0695228855	-0.9813006941	-1.1139365235	1.1207301244	1.0429905434	-1.0494502693
row-509	0.5415768438	-0.6890139434	1.6996592608	-1.6943390307	0.5876937464	1.7440693547
row-510	-1.5788480333	1.5967626616	-0.1013050808	0.0898263446	-1.5856053579	-0.2055666968
row-511	-1.1818098257	1.0784024803	1.3006785629	-1.3081274435	-1.1506558762	1.2297844801
row-512	-0.0653320570	0.0435273378	0.2614782634	-0.2617325961	-0.0586226493	0.2585436473
row-513	0.1545660881	-0.0644310529	-1.0728513863	1.0730758377	0.1267430660	-1.0682674429
row-514	-0.0747946746	0.0698195573	0.0638252582	-0.0643120437	-0.0733094780	0.0592424606
row-515	1.0723350500	-1.2033644228	1.4694110579	-1.4604515614	1.1137704746	1.5474979836
row-516	-0.8877852927	0.7702005183	1.4472916659	-1.4524967924	-0.8520122786	1.3964773581
row-517	0.2267418449	-0.1886851297	-0.4642073462	0.4654582018	0.2151175799	-0.4517203929
row-518	-0.4745532154	0.3993362726	0.9193161116	-0.9219774391	-0.4515986539	0.8929106169
row-519	-0.2334096590	0.2988127180	-0.7544436136	0.7521324852	-0.2538618938	-0.7736973918
row-520	-0.3377345890	0.3288710328	0.1279290871	-0.1302602770	-0.3352445285	0.1064031766
row-521	-0.4123486291	0.5355355032	-1.4228939623	1.4187362438	-0.4508496775	-1.4573760326
row-522	-1.4760245022	1.4825794888	0.0254006283	-0.0360320483	-1.4791820501	-0.0714471319
row-523	1.3165422362	-1.1888786454	-1.5958703224	1.6040463996	1.2779718550	-1.5176568735
row-524	-0.2289243565	0.2235028809	0.0798029099	-0.0813887840	-0.2274183284	0.0651762601
row-525	-0.5723435789	0.6134758527	-0.4448805806	0.4403804628	-0.5855305928	-0.4847958034
row-526	-0.5040013822	0.5428831095	-0.4231137844	0.4191249728	-0.5164386352	-0.4584256599
row-527	1.3616640217	-1.3786710321	0.1057129292	-0.0957979561	1.3679743764	0.1957277312
row-528	-0.8724196624	0.8058686103	0.8448690760	-0.8504636505	-0.8524548349	0.7919358251
row-529	1.7885346857	-1.9236128406	1.4673160228	-1.4531894304	1.8317713419	1.5924487435
row-530	-0.4198692707	0.5311016219	-1.2815052835	1.2774107188	-0.4546702808	-1.3157472217
row-531	0.9115757488	-1.0831731435	1.9586219467	-1.9504163410	0.9654642327	2.0286870386
row-532	-1.3259160549	1.4666541154	-1.5661793027	1.5553093330	-1.3705544415	-1.6614298748
row-533	-0.0168163590	-0.1503293631	1.9707251606	-1.9692097384	0.0349841900	1.9798546879
row-534	0.3073683507	-0.3502598156	0.4840360273	-0.4814157237	0.3208986326	0.5067448479
row-535	0.9758896696	-0.8328231590	-1.7536814926	1.7592679991	0.9322847776	-1.6986695881
row-536	1.1966326315	-1.3241979880	1.4199494297	-1.4101339539	1.2370890341	1.5059462506
row-537	-1.4795456883	1.3893809285	1.1653392360	-1.1750492921	-1.4527238422	1.0741800790
row-538	0.4483301231	-0.4546126434	0.0428534861	-0.0395822811	0.4506195200	0.0725327996
row-539	-0.9911827746	1.0378655805	-0.4811594755	0.4736064503	-1.0064097881	-0.5487822174
row-540	-1.0308978234	0.9472906282	1.0568699350	-1.0634321742	-1.0057666261	0.9946251150
row-541	1.1222490448	-1.1204660508	-0.0990497830	0.1070668248	1.1225521299	-0.0258287122
row-542	-1.4734845265	1.4461321966	0.4247696780	-0.4350510708	-1.4661292347	0.3301628156
row-543	-0.2694684410	0.3428528571	-0.8459841687	0.8433367739	-0.2924223079	-0.8680825182
row-544	-0.7047648854	0.7271547557	-0.2148216969	0.2095569658	-0.7122429368	-0.2622426884
row-545	-1.8298676277	1.9307215074	-1.0611612271	1.0470736656	-1.8625266466	-1.1869004054
row-546	1.8367742314	-1.8604439593	0.1511841973	-0.1378025723	1.8455122618	0.2726514474
row-547	0.6177543631	-0.5884948286	-0.3877366442	0.3918729625	0.6091553039	-0.3491617511
row-548	-1.6025056368	1.6105650062	0.0164691425	-0.0280207989	-1.6062259779	-0.0887352281
row-549	0.0332747841	-0.1253779631	1.0829806971	-1.0818410820	0.0618511515	1.0907911215
row-550	0.1374599602	-0.0566950742	-0.9612490195	0.9614427067	0.1125285388	-0.9572094289
row-551	0.9711299296	-0.8449900823	-1.5538957609	1.5596138483	0.9327684912	-1.4981590549
row-552	0.0094279187	0.0344249102	-0.5173938830	0.5170322029	-0.0041587962	-0.5194613801
row-553	1.0890086133	-1.0950866578	-0.0041080092	0.0119640076	1.0917231874	0.0674221097
row-554	1.6727327970	-1.7543774107	0.8457364926	-0.8329618993	1.6993173241	0.9600326460
row-555	0.1864201121	-0.2763402851	1.0466077679	-1.0443931075	0.2144365552	1.0642914520
row-556	1.9239770157	-1.8448687700	-1.0659604423	1.0789605127	1.9009214801	-0.9450845869
row-557	0.9045466564	-1.0336489719	1.4583714616	-1.4506320683	0.9452567635	1.5253768061
row-558	0.0068186477	-0.0794427534	0.8552894471	-0.8545298757	0.0293365376	0.8601791645
row-559	1.5167338175	-1.5377003919	0.1415869332	-0.1305230212	1.5243898460	0.2419766333
row-560	-1.6613180323	1.7685558129	-1.1481064498	1.1351631037	-1.6958274608	-1.2632228905
row-561	-1.4899392002	1.6080635499	-1.2883054483	1.2764825065	-1.5276926593	-1.3928898201
row-562	-0.3037884781	0.3813797800	-0.8931692830	0.8902350097	-0.3280726057	-0.9177676149
row-563	-0.5425852039	0.6644695741	-1.3984894487	1.3934120779	-0.5807818047	-1.4414017529
row-564	1.7257799727	-1.7708919178	0.4115662298	-0.3987693935	1.7410802184	0.5270930138
row-565	-0.7727896977	0.7401106497	0.4388113453	-0.4440241385	-0.7632488516	0.3903153625
row-566	1.2331834033	-1.1550346867	-1.0066168539	1.0146807323	1.2098985325	-0.9308202295
row-567	0.1539757546	-0.1927949139	0.4467169044	-0.4452346355	0.1661266930	0.4591535196
row-568	0.7070671278	-0.8445647080	1.5710292742	-1.5646215290	0.7502290845	1.6256446205
row-569	-1.8101923576	1.9627315281	-1.6715612400	1.6571087076	-1.8588582559	-1.7991776323
