# application = nemoa 0.4.209
# type = base.Dataset
# name = sinus

	i1	i2	i3	i4	o1	o2
r289	-0.9434751628	0.0188739765	-0.0375522395	-0.9318469896	-0.9366312845	-1.2761507895
r290	0.1653591087	3.3497183586	0.4265201839	-1.0602700820	0.4887581051	-1.7422764645
r291	-0.3573622692	-0.6623006667	-0.0810284593	-0.1061331028	-1.1215196936	-0.4144125535
r292	-0.3416018123	-0.4575486687	-0.7005463490	0.9764287513	-1.0887183539	-1.4328411190
r293	1.1013318456	0.1302722089	-0.3524361160	-1.0872298535	0.6425531701	1.9105799913
r294	0.6620550551	0.2264589766	-0.4128293373	0.4233161206	1.4044496946	0.0334933598
r295	0.5831523775	1.0964797979	-0.7850424009	0.0435368692	1.3808413843	-1.5183621608
r296	-0.1988387439	0.9396348332	0.0691499002	-0.0331703149	-0.7222611951	1.0674650632
r297	-0.0408231850	1.5740294757	-0.4799328134	-1.1912291631	-0.2133156721	-0.4368159871
r298	-0.8761355038	-0.2094805653	-0.1248330513	2.2261367348	-1.0939396118	0.4319584854
r299	0.8867848026	-1.4345953765	-0.2016837336	1.4944797098	1.1854819120	0.1168707002
r300	-2.2463421216	0.5684958243	-0.1456344900	0.1703454518	0.8619119430	-0.3498934089
r301	0.3892886561	1.0849779653	-1.7341531075	-1.1142328182	1.1072191211	0.4401745326
r302	0.8492560807	1.6691462170	-0.1511594442	0.6854787009	1.2501030719	-0.2792573335
r303	-0.3928990752	0.1016752558	-1.5200472898	1.6011563721	-1.1890801543	0.4079437277
r304	-0.0108654944	-1.3176183565	-0.6147830383	0.5625867254	-0.1105222560	0.0521930218
r305	-2.1011813002	-0.0292978744	-0.6142361896	-1.0711217102	1.1961411256	-1.0121276838
r306	1.0009967260	-0.6671315983	-0.2300919881	0.6610391747	0.9290592758	0.1579611028
r307	-1.2783225536	0.5465948357	1.4943593379	0.5160483050	0.1277855322	2.2032736588
r308	0.2798323209	-1.4224871978	0.8687181981	-1.4131082282	0.8363643220	-1.3914337467
r309	-0.0926785772	-0.3620978756	0.0722666790	0.8347693893	-0.3880280584	0.5265164205
r310	-0.1975301989	2.6690125004	0.9953711692	-0.1835155989	-0.7184034112	-0.9174382782
r311	-0.7756923868	2.7205847442	0.8679520335	0.5007867753	-1.2705251293	-1.0581828052
r312	-1.6318773326	0.4328917630	0.2021436252	0.0033365207	1.1532923231	0.0516925007
r313	-0.9452839117	1.2756222100	-0.2917347303	-1.3701946623	-0.9320222886	-0.2269769351
r314	-1.6079199938	1.9062997298	1.3028691854	1.1581328784	1.1038796997	1.5877009154
r315	0.6561541988	-0.7231507909	0.0033317772	0.3646268796	1.4045249132	-0.0692357707
r316	0.5049062520	0.8020646299	1.4307702486	-0.5237378023	1.3057934261	-0.0745367976
r317	-1.3653755056	2.3332771886	0.7854797061	0.8264218036	0.4226652485	-0.6369574997
r318	-0.2379822996	-0.3986246584	-1.4552540647	0.7230506300	-0.8339285083	0.3057153782
r319	-1.2128457612	0.3550146161	0.3159699019	0.2097029058	-0.0983942141	0.4882653968
r320	0.6785242280	0.5606015744	-0.8993946448	1.2910988375	1.4026615352	0.4917599644
r321	-0.2982548950	0.0976605853	0.3421555488	0.7689790264	-0.9900269251	0.1397138643
r322	0.0694047197	0.1901827576	-0.6528419450	0.0149903058	0.1665825589	0.5768714153
r323	0.5547781057	-0.1438445905	-0.2968198123	-1.5766200732	1.3594617876	1.1300383394
r324	0.1131542761	-1.1491463354	2.4121425618	-0.3531916476	0.3156899952	-0.5623209039
r325	-0.6544335931	-0.3883802778	0.1331792696	-0.5691426997	-1.3779725635	1.7252864670
r326	-0.4488214625	-0.9583748213	1.1037531425	-0.1084937741	-1.2764135451	-1.5738639473
r327	-1.7939590027	-0.5571728242	-0.0531048284	0.4132050568	1.3745151514	0.0166090776
r328	-2.3549822333	0.6729863126	0.2166392738	1.1257789241	0.5374008914	1.0334513235
r329	-0.5446444927	-1.4220573584	2.4956496763	-0.7171689561	-1.3680712279	-0.4544436692
r330	-1.5325761359	-1.2555109374	0.8977867888	0.2318217606	0.9242287240	-0.6153279398
r331	-0.0526166339	1.2542998655	0.5854470064	-0.6670922653	-0.2534774927	0.9764551047
r332	0.5941472786	-1.1765857018	-1.6478147624	-0.6997848561	1.3873080476	0.9776486783
r333	-0.7338833157	1.9292319055	0.1216939621	0.3880902247	-1.3212415062	-0.4085390951
r334	0.7390932880	0.6447003028	-0.7873242900	0.2925338952	1.3761856069	-0.3388513733
r335	-2.2199715405	0.3136237153	-1.3067576635	0.3425454707	0.9322213590	1.1703691452
r336	1.0460910884	-1.0990313916	-0.0317913031	0.8946107756	0.8063094195	-0.7186831604
r337	-1.2444697734	0.1081472054	-0.2053881433	1.3875323321	0.0108604985	0.7119550140
r338	0.3315285458	-2.7886139101	0.5466769333	-0.2633611631	0.9731611899	-0.5599355478
r339	-0.7775802318	0.4292632274	1.7861901298	1.0451058392	-1.2679065843	0.0246997409
r340	1.1981254804	0.1128760270	-0.1411366489	0.4499943364	0.3290165823	-1.2699132869
r341	0.2992777401	-0.2912480785	-0.9042807555	-0.9513726442	0.8895370110	0.5336629268
r342	0.7600592960	2.6536659285	-0.6274234558	1.0125037074	1.3598072163	-0.6956373883
r343	-0.1897761438	-0.3964666283	-1.1987588286	-1.8436077461	-0.6953877075	-1.2360416101
r344	-0.6655668028	-0.3941847899	-0.9898402356	0.1908486668	-1.3732234882	-1.2698262633
r345	1.1855890229	-0.1537440724	1.3622511807	1.1492407143	0.3710537648	0.1943303555
r346	-0.8187677135	-0.4424273800	1.9363786619	0.4571964535	-1.2039257807	-1.7839814468
r347	0.3383767277	0.1668518385	-1.0592254198	1.4087092468	0.9901431618	1.8597317717
r348	0.0153837186	0.1732310160	-1.1239007518	-0.7945573565	-0.0198928125	0.4954153842
r349	-0.6208276132	-1.1090667900	1.3647502684	0.7872961771	-1.3858940004	-0.8534257117
r350	0.8581869602	-0.6051052220	-0.6712259169	0.6095715401	1.2356780569	2.1774320627
r351	-1.4326513087	-0.7212215614	-0.1144994393	-1.6412669578	0.6381005515	-1.8495101035
r352	1.2199339581	0.2124885513	0.3561973931	0.4316641259	0.2551767197	-0.6378579086
r353	0.4428026117	0.1856006644	-0.4100573492	-0.9304158078	1.2114297134	-0.2094996963
r354	1.9508551454	-1.0260030023	-1.3432091873	-1.0796554466	-1.3835967192	-0.8373624141
r355	0.6286925010	-1.4187777948	-0.9734047812	0.0417850664	1.4009506744	1.0847850911
r356	-2.2402036529	-0.9020055297	-0.4385287425	0.6575989134	0.8786147624	-0.3364609248
r357	1.2995168024	-1.3638870653	-0.0651541729	-0.2313720116	-0.0187385404	0.9096395722
r358	-1.1354944147	-0.1278066550	1.9028403142	1.9245424523	-0.3614952602	-0.5964911022
r359	0.5562770059	0.3647759815	-1.2663656246	0.6189759576	1.3607592251	1.5492046126
r360	0.2701008697	0.8728564562	-0.7541513902	-0.7900549830	0.8090250404	1.6134764092
r361	0.9392831129	1.3100730874	-0.7843574562	0.5768619203	1.0781653549	0.6237103329
r362	0.2411398137	1.9418991484	-1.0113665334	0.5555644122	0.7249734785	0.7426020791
r363	0.9339584903	-0.4760691035	0.0865788549	0.2741829883	1.0899061961	-0.2762519299
r364	-0.5431081026	-0.5299774011	-1.2229094807	-1.0648134769	-1.3672032388	-0.2662067206
r365	1.8337170339	1.3029437160	1.1788542407	-0.2831123696	-1.3505778912	-0.8364899451
r366	-1.9146906031	1.3529746298	1.0258047374	-0.3115430725	1.3987097536	-0.4866854436
r367	0.1011214401	2.0199866918	-1.0665342608	0.7836071024	0.2749650063	-0.0830886900
r368	0.3017581159	-3.3854991850	-1.9347951881	0.3343523625	0.8961750217	0.3112082446
r369	-0.0479837042	1.1627173692	1.2081742016	0.6734994634	-0.2377252006	-0.9201092512
r370	1.8574999608	0.3462529621	-0.6012610811	-0.7722778907	-1.3667187870	-0.4426507176
r371	0.0940209285	-0.8861935565	-1.2765597070	-0.7958664220	0.2508201673	0.6261519879
r372	-0.1283824698	1.9307935118	-0.3365049831	-0.0087468375	-0.5046857382	-1.6891060766
r373	-1.2484476611	-0.6146749448	0.4530452259	-1.4281587236	0.0246163918	-1.3043263240
r374	-0.3453748060	0.4398981559	0.1541661813	0.7685010065	-1.0967252375	0.8132587439
r375	-0.6462405053	-0.2426828346	-1.1986087654	1.5576029148	-1.3807932954	0.7965525486
r376	-0.8320338389	0.7803406735	-0.4100766789	-1.5286376942	-1.1805940172	0.8741165950
r377	0.2994285742	-0.5845111631	0.4398124998	0.4357716731	0.8899416273	-1.1060646573
r378	0.6941500116	0.6908252085	-1.4764017016	0.7918136293	1.3988190998	-0.9160731254
r379	0.4069515866	0.1719140758	-0.2775059672	0.8871674029	1.1438441985	1.6392396282
r380	0.2689513172	1.2472559639	0.8530003102	-2.0752247181	0.8057644833	-0.0903862685
r381	0.0868567258	-0.8731877634	-1.5459248257	0.7922428473	0.2263829145	-0.1405692139
r382	1.0447316250	-1.2440321741	-1.0141205824	-0.1476342498	0.8101633813	1.3183994606
r383	-0.4408909252	0.2743329421	0.2518180665	0.6972160224	-1.2654946094	0.1070829335
r384	0.9883514408	-1.0035351726	0.0872541648	0.0732390483	0.9614827259	-1.1449926079
r385	-0.4641036667	-0.5007016832	0.3896357641	-0.6712541914	-1.2960506923	0.1078040218
r386	-1.4884244889	0.6441968966	0.9144576234	-0.7225004759	0.8037208806	0.3604179002
r387	0.5109602893	0.9304165921	-1.2742832454	-1.2260942055	1.3133824458	0.0862307698
r388	0.5528493561	0.0761551869	0.0792961913	0.1227903010	1.3577648649	0.1937753362
r389	-0.1763770397	-0.4641991744	-0.2758666818	-1.4380902671	-0.6550081087	-2.5697357081
r390	-0.3469818724	0.6872621237	0.1307952714	0.1303015566	-1.1001063668	0.4685195840
r391	-0.0474010337	1.6763552130	1.9197940756	0.9340294105	-0.2357417334	0.3120928474
r392	-1.5362512349	-1.2279055807	-0.4440836730	-0.4872924064	0.9337850951	-0.2376123695
r393	1.7367066270	0.8986485774	-1.1874871343	-0.5894743960	-1.2366891374	1.1673068719
r394	-0.8700266955	-0.5875793910	-0.5582484606	-0.7192238050	-1.1067531025	0.3441804604
r395	2.4557365733	1.0832898313	0.7751283498	-1.0237213640	-0.3447711431	1.4502495636
r396	-1.3555366671	-1.7411738596	0.2915545808	-1.9881056116	0.3900499061	-1.0807356717
r397	-1.3844185231	-0.6862561730	-0.7483598262	-0.6771149468	0.4850765587	-0.2949623231
r398	-0.5380028728	-0.2062703909	-1.2670775978	1.2034544334	-1.3641758006	1.3326254737
r399	-0.8771854508	0.7170867249	1.0768813582	-0.3617301935	-1.0917117630	2.2442082853
r400	0.3995000673	0.5128233468	0.3432143893	1.0319282940	1.1286541857	-1.8511604398
r401	0.9155694135	0.1086701541	-1.1022229274	-1.3027447209	1.1289944667	1.1501361622
r402	-0.3683025284	-1.5631114468	-0.7049091260	-0.7299042014	-1.1432779449	0.0350156856
r403	0.1993066985	1.4721019662	-0.4079856274	-0.3349818748	0.5971743449	1.4351385617
r404	0.7704232935	0.7555404391	-0.8457089697	1.0883209271	1.3503614105	1.4269928663
r405	0.2198849797	-0.6999913357	-1.1377148838	-0.7945770302	0.6609166781	0.0666824145
r406	-0.1858750890	-1.2544348838	-1.8104119836	0.4222537386	-0.6837096525	0.3591284179
r407	-0.5644824728	0.1520091501	-1.3541139940	0.0807258114	-1.3774815945	-2.3073233649
r408	0.8616811609	0.3221244921	0.3681614924	1.8668815569	1.2298703630	-0.2318255791
r409	0.4174024038	0.5121379986	1.5011211705	0.3791305610	1.1644952674	0.2846843064
r410	0.7607693398	1.5084746967	-0.8333391432	0.9994108637	1.3591884399	-1.4616908205
r411	0.2511080303	-1.1070051839	0.8466050367	-1.0109468895	0.7543418183	1.7234326846
r412	0.0689734619	-0.9095513425	1.3918436127	-0.5321921554	0.1651006368	-1.3195798561
r413	0.9379678059	-0.0027269865	-1.2430073808	0.2350058739	1.0810830098	0.9401123302
r414	-0.2378930102	-0.3346797855	0.2537139791	1.1479901680	-0.8336824207	-0.1854543441
r415	1.1838672949	0.0933379175	0.4065476837	-1.3691316139	0.3768006774	-0.9736218824
r416	0.0961521882	1.7484132616	-0.8298946045	0.7862676359	0.2580755829	-0.4628693040
r417	-1.7083057357	0.4233462797	0.8369757907	1.2855607422	1.2832204540	1.2042149544
r418	0.2238609532	-0.2817820342	0.4238022061	-0.8243760108	0.6730421703	0.9796058784
r419	-0.2696028162	-0.8444933940	0.3987692789	0.2186614910	-0.9183935263	-0.0107818210
r420	0.7364532707	0.5182851804	1.2801519100	-1.4579131451	1.3779872051	0.0134390799
r421	0.0485488854	0.5087259262	0.2243073126	0.0333694879	0.0947420063	0.3971032760
r422	-0.2899202601	0.7605731260	-1.0294303988	1.6110633409	-0.9696931414	-1.7039857539
r423	-0.1154046684	-0.6511553824	0.9670095580	-1.1941341262	-0.4627001068	1.1524925813
r424	0.6094202831	0.3855768808	1.0287606397	-0.1705461042	1.3945922371	-0.0635348864
r425	-0.6092536286	1.1011281332	-1.1801862996	-0.5493975080	-1.3863843919	-0.2125174696
r426	1.2598007093	0.4845672104	0.5737529255	-0.6970086627	0.1184922078	-0.1473910705
r427	-1.1238281624	-0.0003318109	0.2119416588	0.6968941336	-0.4002303812	-0.6065414439
r428	-1.1240196473	-0.4700916298	-0.5951371756	0.0573836199	-0.3995972723	-0.6218332726
r429	-1.2335061988	-0.8602683768	0.6025025460	-0.7714255395	-0.0270493762	0.0897381783
r430	-0.8369413886	0.9247064385	-0.3040010191	0.9273887614	-1.1716357132	0.7011168048
r431	-0.3060884607	0.5867129654	1.9446874106	2.3128285534	-1.0087498741	1.1090884453
r432	-1.0978976441	0.4225317864	0.8518805142	-0.8438606675	-0.4850547249	1.2880082979
r433	-1.5228519073	-0.7359016182	0.6019081855	-1.3342964268	0.8985787507	1.7270051026
r434	0.9469205916	-0.3519009490	0.2570110476	1.4086634733	1.0610001850	-0.2278096277
r435	1.0531448382	-0.7045667882	0.0978902168	-0.2432157817	0.7861683539	0.7927635523
r436	-0.7708593465	0.6312721920	-0.0905679684	-0.5697377044	-1.2771010600	0.8050512532
r437	-0.1058607584	0.7512089906	-0.2382610692	-0.3992871491	-0.4315099455	0.2554695773
r438	-1.5424873572	0.4773772996	0.9115781259	-1.4380945162	0.9498249867	1.8122467546
r439	1.0280153759	0.4840512096	-1.0466530534	-1.4964822075	0.8567958959	-0.4486194150
r440	1.5649553469	0.1126553730	1.2535138944	1.7108724778	-0.8659171686	-0.3116183138
r441	-1.2243177260	1.1247335026	-0.4276892066	0.5631687409	-0.0588019251	0.5093593721
r442	0.9645958294	-1.0735107176	-0.1263525980	1.2536906538	1.0198406891	0.2226927353
r443	-0.0356519365	0.5524894684	-0.0065595215	1.8497832342	-0.1956433879	-0.0039009707
r444	0.0699582500	-0.9884476483	-0.3261547218	1.0761219105	0.1684843795	-1.1011678422
r445	0.1689320056	-0.5516470216	2.6338489391	-0.6467667165	0.5003419128	-1.3734405189
r446	-1.1604844069	-0.1364663065	-0.0803920080	-0.2674867436	-0.2775212585	0.8305407216
r447	-0.2487689753	-0.6008919158	-0.4521976902	-1.1609612759	-0.8633501344	-1.7620690831
r448	0.1541365760	-0.2663671388	1.3097178709	1.0206953153	0.4521328248	-0.1271195025
r449	-1.3497139107	0.4799318079	-1.3703590382	0.3820676738	0.3706397852	1.8032508991
r450	0.2489154684	1.3242530863	1.1384805023	-1.4547896191	0.7479204886	-1.2012448737
r451	0.4119239583	-0.2966648447	0.4753393023	-0.0550525372	1.1537655021	0.1188556877
r452	-0.5195110771	-0.6148805593	0.3685330668	0.1063771248	-1.3513739833	1.8007076951
r453	-0.2060004162	0.4145094472	2.5643601140	-0.6951533779	-0.7432375738	-0.7054089024
r454	0.0606766524	-2.4542342060	-2.7627040731	-0.1542808786	0.1365577956	-0.5183031488
r455	0.9985948359	-0.3608794711	0.4027371285	-1.4522352405	0.9352883820	-1.7019079420
r456	-0.1520071135	-0.9369700441	1.6464657938	1.5173531780	-0.5797217597	0.4006737070
r457	0.5891961611	1.0499483562	0.3418763169	-0.0559411248	1.3845224025	-0.7291230800
r458	-0.5052787630	0.3516529760	-0.3618203981	0.6020253802	-1.3395741142	0.1626779639
r459	-0.4230300808	-1.5662155559	0.2099033485	0.0695688853	-1.2391073437	-2.0764479501
r460	-0.1849069980	0.2715698569	1.1895361432	-0.0862513990	-0.6808015407	0.0687309109
r461	-0.0883086342	-1.4090733623	-0.1813537474	0.5814229980	-0.3735178346	-0.6611843154
r462	1.1699433467	0.4357609900	-0.0752220779	0.6502483637	0.4230220330	-1.0284321869
r463	2.5383105381	-0.6539179659	0.7055132165	0.0040088183	-0.0630900386	0.9651477700
r464	1.4503316591	0.6779587661	-0.6643974917	-0.0223671430	-0.5262035728	0.7383214674
r465	0.1909206914	-0.2216249230	1.9365695726	-1.1280417372	0.5707501753	-0.8690936023
r466	-1.3833069489	0.0516756222	0.0034457498	1.4039879929	0.4814612925	0.2450616800
r467	0.3072728396	-1.1088020511	-1.8021733873	1.4532047037	0.9108131246	-0.0897443124
r468	0.7364024045	-1.0340495577	-2.4908179892	-1.9454725329	1.3780213420	-0.4786386484
r469	0.0744330973	0.6662493285	-0.4433388226	1.4305351958	0.1838477455	2.2728673770
r470	0.0455641182	0.5141786068	-0.3433995916	1.9713320768	0.0844373915	-0.6078556963
r471	-0.4913096443	1.2304439521	-0.3977617213	0.5321899356	-1.3263611081	-0.9197341776
r472	-0.1939476001	-0.8076095365	0.9559992178	-0.6592744604	-0.7078023572	2.5121329633
r473	-1.0511352988	0.0407732630	-0.8100851789	-0.5006209675	-0.6326369400	-0.1130916199
r474	-1.1267224219	-0.8521223683	0.5758249631	-0.7236308693	-0.3906513096	-0.1447660567
r475	0.8613241739	0.4139438448	-0.5244106447	-0.7310245888	1.2304679149	-0.1611959992
r476	-0.3489309853	-0.2678240383	0.1632745272	1.3891318895	-1.1041835198	0.7564751755
r477	0.1041856127	0.3959144567	-0.7993636490	-0.3351838259	0.2853595385	1.2225721852
r478	-0.4114504591	-0.9780822044	-0.1476334027	-0.7376435534	-1.2206900065	-0.7075913955
r479	0.0464391048	-0.9731006476	-0.7586477896	-0.4080205753	0.0874586489	1.0307639754
r480	-0.6171392403	0.0063143521	0.0087275741	-0.7259896574	-1.3861748909	-0.6556117089
r481	0.0186412103	0.5835884456	0.4938438312	-0.8795381546	-0.0086294564	-1.3413459034
r482	0.7439378358	-1.7179301914	0.6018275267	1.0497129676	1.3727274404	1.6611237718
r483	-0.7879658827	0.6191123524	-0.2472731372	-0.1437249331	-1.2530028635	0.0002721134
r484	-3.0029329886	1.0933985960	0.1815003372	0.9598766766	-1.3001689172	-0.4908347258
r485	0.4331435549	-1.0071064998	-0.5476658341	-0.5118216318	1.1941332211	-1.3694079752
r486	0.3219393470	0.1069051246	0.3042505139	0.8912972126	0.9489166116	0.5767775017
r487	-0.0339924131	0.6010190802	-0.0597545108	-1.1700028312	-0.1899648488	0.8041818502
r488	-0.5604763415	1.6212744810	0.3158680889	-0.0073301335	-1.3758506061	0.3514576778
r489	0.8722262898	1.4893172199	-0.1505613076	0.7461396858	1.2117902001	0.1239435321
r490	0.6627288014	0.1535466245	-0.4618396866	-0.0982654408	1.4044221262	0.7740533343
r491	0.6956279284	1.3181687770	-0.6222590622	0.7925768045	1.3983477021	-1.6795191311
r492	0.9747165322	1.6494668777	0.0678135509	0.3622871860	0.9953948902	-1.5259304635
r493	-0.0156990909	-0.9512102991	-1.6317726027	1.8505637783	-0.1271671780	-2.1994929884
r494	0.8302377807	0.6536250591	1.0584536543	-0.8204332401	1.2787871477	-0.2067926408
r495	1.4745603047	1.1073290053	0.1264844105	0.0946773017	-0.6025701079	-0.9382244305
r496	0.1978454706	1.3516872722	0.4166468722	-0.4537162350	0.5925879920	-0.5507335324
r497	0.3249636623	-1.0891433059	0.9685539855	-0.0728002597	0.9566210023	0.1116169123
r498	0.6542574171	0.3780906652	0.1951578370	0.2977506469	1.4044857160	-0.2107207043
r499	1.0637428251	-0.2084903961	0.5880009454	0.2111299040	0.7554627611	0.8614946283
r500	0.0652969032	-1.5014658309	1.3448523441	1.2629569121	0.1524598924	-0.1986864742
r501	-0.2835556658	-0.6668115354	-1.5701335250	-1.3436700744	-0.9538839838	0.6500358442
r502	1.0360379837	0.7070535095	0.8712595584	-0.2187949095	0.8345922695	-0.3646755525
r503	-0.3464211623	-0.0941412685	-1.2587696217	2.1798894412	-1.0989286765	0.4513554859
r504	-1.2195444003	0.5096839495	-0.3646304928	-0.3763806055	-0.0752842283	1.1187412869
r505	0.5252654670	-1.1947173508	1.0692163312	-1.4871210891	1.3301452858	1.1709418671
r506	0.4716808360	0.0913854722	0.0303153248	-1.4747379847	1.2589961808	1.1125383278
r507	0.7260350708	-1.4178637404	-1.4885911366	-0.9646492158	1.3845242345	-0.4138491972
r508	1.1719278774	0.7219241816	-0.4159035971	0.1481396973	0.4164631078	-0.2924795836
r509	-0.7559698192	-0.7133656126	0.6450332458	-0.0994233748	-1.2961963248	1.1347158965
r510	0.3982642965	0.9948167525	-0.8904189070	-0.1150370272	1.1260980052	-1.3554422168
r511	0.1953918372	-0.7082486823	-0.1623180517	1.6549098330	0.5848695979	1.2656547488
r512	-1.1675725135	-0.3454303373	0.9876002382	0.3147019522	-0.2534889162	0.6924648744
r513	0.6569776543	-0.1454609989	-0.3956688613	0.0649422199	1.4045323318	-0.3567021837
r514	-1.0227800583	0.6252775165	-0.0753666673	-0.0558825916	-0.7180559012	-1.6762158021
r515	1.3699223698	1.0244870986	0.6942188018	-0.0128814744	-0.2605092087	0.3677402801
r516	0.8414384834	1.3075248003	-0.0496024341	1.7094690934	1.2622312336	0.3038215926
r517	0.3092196804	1.8400209538	1.0256890045	0.9106422328	0.9159406735	1.0827581150
r518	0.7744004804	0.1935094212	0.7433954447	-0.4180342123	1.3465013191	-0.7141189353
r519	0.4775836493	0.4217680361	-1.0883080388	0.4534480568	1.2679386670	1.4932376959
r520	-1.0442061894	-0.5070289057	-0.2606434547	-1.1943120201	-0.6538194343	-1.2673393160
r521	-1.0582477604	-0.3738638055	-0.8711373024	0.1882086800	-0.6106972056	1.2763009713
r522	-1.0185095459	-0.0889358756	-1.4807190315	1.1620906050	-0.7306198006	-0.6489940500
r523	-0.4993900645	0.1259509545	0.3813561219	1.0278516273	-1.3342003167	-2.4945762999
r524	0.4736103627	0.6275409482	0.7241642796	-0.5348142335	1.2619488420	1.4764525876
r525	2.2663662505	-0.8071621791	-0.7475172885	-0.3202733417	-0.9169917676	-0.2492415347
r526	1.5788129226	0.1907307012	-0.1961084405	1.8479299717	-0.9027249751	-0.5692699439
r527	-0.9521334051	-1.9187906970	-0.3010630048	0.6632435129	-0.9143980382	0.6577854944
r528	-0.3164435431	0.1044838572	-0.8436052977	-0.7252275762	-1.0329097128	-0.7977600698
r529	0.8911866843	1.0937155784	-0.3769031924	0.2192675224	1.1772243157	0.3593544676
r530	-3.2501966104	0.5002802468	1.5978334419	-0.1384355253	-1.3397019472	-2.9806590830
r531	1.5172988503	1.0327133411	2.0583574928	1.1251849959	-0.7317382096	-1.6446419913
r532	-0.2354990160	-0.0589597065	-0.6697639041	-1.2839490479	-0.8270690614	-0.7035836561
r533	-0.4764976985	0.1577356386	0.0240355405	2.4309745680	-1.3106033383	-0.9130312724
r534	0.8230633340	0.5171491847	-0.8222139301	0.2599978309	1.2888786140	0.7288002432
r535	-0.4714341431	0.2991968790	1.5170617363	0.9806931929	-1.3048075336	-0.5976667111
r536	0.9916225995	-0.9703401532	3.1107068982	-1.2207977838	0.9531836372	0.4109457767
r537	0.3865577978	-0.7176553489	0.4498117498	1.9606536041	1.1013669478	2.0328607779
r538	0.8466075712	1.2489067117	-1.4910062904	-0.4208179980	1.2542643498	0.5149775536
r539	-0.1601590442	-0.3385917037	-1.4366562456	2.2502328867	-0.6051583500	1.1340646901
r540	-1.0387350558	-0.6633650879	-0.0342812426	0.0732327081	-0.6704070687	0.2393813203
r541	0.6036133210	0.7557939208	0.9815159642	1.0317197145	1.3920560388	-0.5011963936
r542	1.9593322382	1.3334470680	0.4550906826	0.9182528979	-1.3814364993	0.1882010893
r543	-0.4028230435	0.2684994151	0.5530498384	-0.1900782338	-1.2063090027	-0.2662470031
r544	-0.3281564611	0.4301547221	-0.5369503299	0.9721825601	-1.0594097748	-0.1571790543
r545	0.4212577324	0.9027656966	-0.9344488563	0.7783869693	1.1719185384	0.1024533285
r546	-0.8722171108	-1.1312337596	-0.8806546954	0.5967499392	-1.1021878665	0.9155393015
r547	0.9319812927	-0.6166450248	-0.6762487867	-2.0629027402	1.0942181290	-0.1751660544
r548	-1.0893062289	-0.4851934184	0.3982438269	-0.4898065763	-0.5127262310	-1.1202596176
r549	-0.2292238884	-0.9559726965	-0.0755084730	-0.9084371805	-0.8095950815	-1.1601446006
r550	0.7163875769	-2.0363560255	1.1593387200	-0.6765442142	1.3897602053	0.7926069062
r551	-1.1415678823	-1.3535545414	1.2509088718	-0.8168748872	-0.3412050544	-0.5237389764
r552	1.6152952050	-0.2945281846	-1.4540105696	0.0206009776	-0.9943769397	3.2300218215
r553	-0.0239464049	0.0539151490	-1.2852376056	0.1144980713	-0.1555211137	-0.4538930209
r554	-0.1088380805	-0.5343452868	0.6282676726	-0.7338248192	-0.4412673113	0.3173526690
r555	-0.8394639725	-0.3571783072	-0.9345423176	1.2186703879	-1.1669629190	-1.6946456511
r556	-0.8998239771	0.7826443038	-0.9142878817	0.8885962702	-1.0418887825	0.2173691309
r557	1.0186808487	-0.0558899631	-0.5561974616	0.3098154477	0.8822081049	-0.0019448266
r558	1.0223092782	0.8389080285	-0.3147943734	2.2232767267	0.8723848749	-1.4232688195
r559	0.3827614110	0.1591213046	-0.6447694129	-0.8810478891	1.0931483151	-1.1005903499
r560	-1.5139792228	1.6341655663	-0.2812368887	0.1081847515	0.8747238811	-0.3767552582
r561	-0.6196545451	-0.5386319256	0.8856705735	-0.6867056027	-1.3859959762	-1.1235231867
r562	0.6895047401	0.6651704240	-0.6682251207	1.0881925185	1.4001793506	1.0948411231
r563	-1.4992555670	-0.2586712517	0.0002091628	-0.8471844066	0.8342204764	0.6777091595
r564	-0.2293120877	0.0521169331	0.8815304383	-1.1270368556	-0.8098420665	1.2971820394
r565	-0.8009573408	-0.1332562009	0.4259311030	0.5578731660	-1.2331840515	-1.0828291755
r566	0.2263640552	-0.4795582023	0.3284275937	0.7336857215	0.6806428687	-0.2589947819
r567	-0.0942401697	-2.1604910717	1.3147316400	0.9199738082	-0.3932020586	0.6739409327
r568	0.6783079506	0.5450621062	1.3183902496	0.8780949255	1.4027000683	-0.7935866485
r569	-2.6968135255	0.7846110065	0.3718143964	0.8449905352	-0.6089673835	-0.3577906767
r570	-0.7612300746	-0.2580870454	0.3977168886	0.7973872915	-1.2896519463	0.8657286487
r571	0.8972887537	1.1559767363	0.1471483451	-0.7248066178	1.1655476014	1.3961690011
r572	-0.4861258430	0.2096819043	-0.2915030838	0.9975367996	-1.3210498978	1.7990426206
r573	-0.6358827925	-0.0877010893	-0.8858845793	-0.7340897295	-1.3835391493	-0.2244368009
r574	-0.6608695355	-1.3863842549	-0.8451939777	-0.3487489490	-1.3753557306	0.0192526723
r575	1.3082689479	0.7633372452	0.9356495493	-0.8841199555	-0.0489900264	0.5670052455
r576	-1.0050917643	-2.2053020448	1.4576297850	0.6884432130	-0.7695495290	0.9698723178
r577	-1.8785954360	-0.3358975259	2.4617006866	-1.0950213172	1.4045314389	0.1070637999
r578	-0.2619431232	-0.4405224328	1.3249029234	-1.3492826345	-0.8984361592	0.2456153629
r579	-0.8181916002	-0.9268082191	-0.3721329749	1.6928671382	-1.2049094950	-0.2025957779
