	i1	i2	i3	i4	o1	o2
row-286	-0.2605782847	0.6189147456	-0.1767393336	0.9039037774	-0.6132294207	-0.7584865059
row-287	1.1662475935	-0.8684241769	0.5211979135	0.0398706976	1.3542876076	0.3511493699
row-288	-0.4747061290	-0.0346079508	-1.5316357012	-0.0944271958	-0.3176881126	-1.0019819935
row-289	-0.0522622991	-0.3877450776	-1.8204609656	-0.3585162812	0.2742023581	-0.8646295554
row-290	-0.5872439863	-0.0871097842	-1.7414710839	-0.2958084524	-0.3466636774	-0.9926871111
row-291	0.1251878504	-0.7127198152	0.2468446250	-0.9319117146	0.5306286577	0.9232685778
row-292	-0.7171084918	-0.8600786505	-0.9925682786	-1.2489105812	0.0498933899	0.1892798933
row-293	0.6678502599	0.3977848431	1.0727440189	0.6726089230	0.1852003272	0.2729263278
row-294	0.3161645743	-0.7612541661	0.3458217316	-0.8731037849	0.6969162464	0.9570546198
row-295	0.4890374094	0.6183810441	0.8854594679	0.8996584971	-0.0772368412	-0.0121164284
row-296	-0.4831843801	0.4853311175	0.7129879551	-0.8277610297	-0.6635610067	1.0252188652
row-297	0.3359137135	0.3744214963	0.0029350707	1.0025789353	-0.0227063564	-0.6727444616
row-298	-0.3481613922	0.9176040311	0.3499751315	0.9503580656	-0.8643963441	-0.4271794136
row-299	0.0078575267	0.1020334719	0.9769635159	-0.6296333379	-0.0867232544	1.1435547307
row-300	-0.9046445020	-0.0164613214	-0.7006745115	-1.2017837942	-0.5985784257	0.2472223655
row-301	-0.1096322263	1.0008049362	0.7815104703	0.8684049459	-0.7488518447	-0.0823198593
row-302	0.6857860369	0.2434487534	0.5039213384	0.9660015435	0.3074404080	-0.3024423258
row-303	0.1047733423	0.6661666796	1.3277386735	-0.0665491664	-0.3838430648	0.9492115878
row-304	0.1446397636	-0.1105102671	-1.0634351899	0.3917584020	0.1623600270	-0.9796743997
row-305	-1.2472440567	0.4656169014	-0.9629326370	0.4121590733	-1.2239650003	-1.0374197339
row-306	0.8662965618	-0.3448928809	-0.0413638822	0.9007406879	0.8171812153	-0.6170309690
row-307	1.0108425127	-0.7170028230	-0.0913535169	0.7497430230	1.1579617559	-0.5465337473
row-308	0.4017032237	0.7312009504	1.1588053179	0.6832514810	-0.2164915374	0.3115493530
row-309	-1.0235172573	0.8467795277	-0.1586186712	0.8034512495	-1.2992334035	-0.6921339858
row-310	0.6998918966	-0.0875574868	1.1720578112	-0.0554394861	0.5159381746	0.8800045627
row-311	0.1473502728	0.3113968691	1.2096418233	-0.3597259174	-0.1254583406	1.1033687291
row-312	-0.0315912395	-0.3834277189	0.4954785464	-0.8791166276	0.2017292242	1.0213144291
row-313	1.2273360393	-1.2343411145	0.0666436098	0.0501045131	1.6485383850	0.0410606320
row-314	0.5753578729	0.2211129718	0.1602470678	1.0136925373	0.2472758942	-0.5649204411
row-315	0.9777977500	-1.1877088125	-0.8114124318	0.6771878851	1.4532863887	-0.9634172431
row-316	-0.7032430143	0.5705570038	-0.5348234929	0.7073162147	-0.9045021787	-0.9027238510
row-317	0.1256739643	-0.4842824688	-1.7093299001	-0.2465232623	0.4563730777	-0.8559645810
row-318	-0.8130809872	1.1194367898	0.8434424730	-0.5630422563	-1.2925842425	0.8775634166
row-319	0.6664215475	0.3095528943	0.5985869611	0.9535268221	0.2501507369	-0.2320448372
row-320	-0.4152747957	-1.0315362785	-0.8141728176	-1.1901393096	0.3738772218	0.3577418134
row-321	-0.4662400251	0.7440944658	-0.0790402562	0.9078244307	-0.8404118531	-0.6982128927
row-322	0.6372553246	0.3086339367	0.5012504009	0.9847213732	0.2317443776	-0.3175410087
row-323	-0.5646039767	0.1235697142	-1.2837088533	0.1537562299	-0.5078017290	-1.0446145538
row-324	0.8240025361	-0.0332036178	0.3847360178	0.9081484044	0.5823562659	-0.3407658951
row-325	-0.0341518371	0.7817952147	0.3391042806	1.0130065718	-0.5512820403	-0.4651018606
row-326	0.4316307358	0.1953668850	-0.1683170058	0.9620545650	0.1612683693	-0.7583721013
row-327	-0.6115032443	-0.2477249535	-0.2616102833	-1.1191555629	-0.2724925543	0.5767485392
row-328	0.7534484431	0.2564389162	1.0030588930	0.6670338775	0.3363759416	0.2326568904
row-329	-0.5138223275	-0.1124907144	-1.7385818804	-0.2959658267	-0.2733730335	-0.9750507913
row-330	0.6816240301	0.0841832523	0.1621488048	0.9911973064	0.4103750434	-0.5459156200
row-331	-1.2715977197	0.5476970089	-1.1285440456	-1.2597998524	-1.1605241856	-0.1472570156
row-332	-0.1747166261	-1.0800848837	-0.6665262581	-1.1372903559	0.5796444177	0.4632848881
row-333	-0.1042583045	-0.3737727561	-1.8781904156	-0.4076019723	0.2333524642	-0.8681089026
row-334	1.0257888060	-0.3918161070	0.6927112797	0.4616339141	0.9444000836	0.1704965450
row-335	-1.1601674804	0.6973289277	-0.6385550506	-1.1847065685	-1.1961374382	0.1815715866
row-336	-0.9595585986	0.5141809549	-0.2850049223	-1.1270773627	-0.9692102028	0.4475747051
row-337	1.2401042894	-1.1383389230	0.2869315824	-0.1238645813	1.5903804502	0.3074508618
row-338	0.4502340894	-0.5326338546	-1.2349543504	0.2830174790	0.6723654801	-0.9572162581
row-339	-0.3298965964	-0.1043324503	-1.5486300966	-0.1154369298	-0.1591451055	-0.9678607591
row-340	0.4484137079	-0.9775359642	0.0568282955	-0.9261037424	0.9418074379	0.8112224806
row-341	-0.1741328086	0.5699164465	1.1313998216	-0.4959674684	-0.5122848168	1.1096975065
row-342	-0.7438304359	-0.0077536545	-1.6715454099	-0.2199984173	-0.5275014980	-1.0411531631
row-343	-1.3464633329	1.0665006447	-0.5220198762	-1.1530407277	-1.5451226842	0.2089729980
row-344	0.6401945721	0.4043001589	0.7678318130	0.9084718766	0.1682383336	-0.0910509480
row-345	-1.2472962433	0.4302735570	-1.1726829340	-1.2681365642	-1.0740141017	-0.1617551819
row-346	1.2387897317	-1.3238808657	-0.2615376010	-0.8448243769	1.7477950080	0.4709806149
row-347	-0.8121814301	0.1029348364	-1.4739544582	-0.0223059270	-0.6682426222	-1.0749682115
row-348	-0.6001728054	0.0076340789	-1.5383816625	-0.0960241000	-0.4406297443	-1.0276407797
row-349	0.6872823555	0.3708084463	1.0391441366	0.6943069396	0.2166929295	0.2359488614
row-350	-0.5278254028	0.5120065237	-0.5479237637	0.7143096175	-0.7415105237	-0.9109737823
row-351	1.1817640258	-0.9331523630	0.4193797711	0.0844643610	1.4092043086	0.2503776156
row-352	-0.6605831386	0.5240130217	-0.5987197483	0.6755863809	-0.8450044993	-0.9274309003
row-353	-0.2734176143	-0.9844772663	-0.6094568602	-1.1440716910	0.4413196593	0.4791351334
row-354	1.0592387971	-1.1202007487	-0.4401000495	0.6443559339	1.4603882649	-0.7010655759
row-355	-1.2560664699	1.0725774222	0.2764915613	0.0477876753	-1.5768409649	0.1094467112
row-356	0.9276737155	-0.9107956294	-0.6504011293	0.7581019671	1.2335792189	-0.9171959588
row-357	0.4832696208	0.2884601977	0.0953603132	1.0165311879	0.1385378581	-0.6134311009
row-358	0.2096496331	0.4262231579	1.2903344745	-0.1880902381	-0.1564928614	1.0298967165
row-359	0.1278245877	0.5027653366	-0.0343868824	0.9827273228	-0.2559760651	-0.6943535705
row-360	0.3965779135	0.7206712916	1.2151045197	0.6020984116	-0.2143534636	0.4053706011
row-361	0.7926207923	-0.6227207029	-0.6698718292	0.7783887536	0.9511940366	-0.9475693922
row-362	0.2596661871	-1.1827535902	-0.5926076489	-1.0628168276	0.9667695744	0.4959791280
row-363	0.7490961515	-1.1046431666	-1.3108294801	0.3329873747	1.2596906325	-1.0103907916
row-364	0.6511259209	-0.4160026365	0.9715052245	-0.4347390447	0.6970849692	1.0383628218
row-365	-0.2072117441	0.8588034154	0.3372599141	0.9844222511	-0.7254569116	-0.4535273803
row-366	0.7165084745	0.2485936518	0.6296145767	0.9205881195	0.3235479507	-0.1887346180
row-367	-1.2129009712	0.8599173682	-0.5582157623	-1.1684088562	-1.3313447370	0.2129980396
row-368	-0.2038082757	-0.3040228891	0.3694275238	-0.9407612833	0.0318407143	0.9554391029
row-369	-0.9807954528	0.3431113935	-1.0872140013	0.3242923030	-0.9591751927	-1.0643088317
row-370	-0.3370675169	1.1257647549	0.9689147395	0.5174181882	-0.9905209775	0.2633261858
row-371	-0.3069825054	0.7002290107	-0.0569990026	0.9332762201	-0.6976612270	-0.6946722717
row-372	0.6611009668	0.0714108485	0.0846661946	0.9919206182	0.4046218038	-0.5986238916
row-373	-1.2318645107	0.7380074265	-0.4476041923	0.7092953604	-1.3779514452	-0.8401775391
row-374	-0.8666484618	-0.5815048293	-1.0976313660	-1.2660985306	-0.2207835015	0.0608312752
row-375	0.5364835070	-0.5270501690	-1.0823276495	0.4507348332	0.7200364088	-0.9850181565
row-376	0.4879298388	-0.3712518999	-0.9613228103	0.5409587007	0.5780027496	-0.9837111890
row-377	-0.5455958632	1.1160813159	0.7105963494	0.6231896720	-1.1308986902	0.0180403420
row-378	-1.0546540105	0.9071917043	0.0100753797	-1.0550161161	-1.2826729184	0.5769845387
row-379	-0.5817288417	-0.0023192494	-1.5460872989	-0.1045845439	-0.4193125280	-1.0226114360
row-380	0.1989585295	0.8319731516	0.7775943400	0.9529751295	-0.4190342000	-0.1283072619
row-381	0.8292391245	-1.1733125122	-1.2014340791	0.4633423391	1.3524926270	-1.0452642759
row-382	0.9475550618	-0.8116230944	-0.4576294608	0.7926088041	1.1803662555	-0.8157994534
row-383	-0.1127262895	-0.5392657644	0.2176614569	-0.9722171809	0.2490845563	0.9009198319
row-384	0.0234363902	0.7934468085	0.4273724415	1.0155873594	-0.5174267276	-0.4057323074
row-385	0.2780887336	-0.5282886890	0.6287310303	-0.7770467465	0.5125477454	1.0654372838
row-386	0.2698341303	-0.6453215106	0.4745479824	-0.8390979084	0.5854625120	1.0122140822
row-387	-0.7785439209	-0.7405753171	-1.0496535675	-1.2569229097	-0.0644500191	0.1252210971
row-388	-0.1295720122	0.4384475390	-0.4049062444	0.8238735166	-0.4043948245	-0.8616134782
row-389	0.8866555675	-0.5297350461	-0.2642015999	0.8665688489	0.9528769143	-0.7406292245
row-390	-0.8040898670	0.6898907453	0.3285047074	-0.9776364145	-0.9959801870	0.8003200925
row-391	-0.7961309082	0.8366268580	0.5271572195	-0.8976734126	-1.0883922479	0.8816765880
row-392	0.9267159253	-0.5477697357	-0.1547852980	0.8484824154	0.9912133921	-0.6557869264
row-393	-0.3274800492	0.9818237292	1.2013244429	-0.2143556799	-0.8835461785	0.9249466712
row-394	-0.1368454299	-0.8844686325	-0.2990406370	-1.0801813091	0.4668617308	0.6509903518
row-395	0.6910953459	-0.2408142652	-0.3715628293	0.8962269222	0.6290746487	-0.8381174246
row-396	0.7570025837	-1.0800854010	-1.2700104695	0.3726435674	1.2461721791	-1.0173564600
row-397	-0.7327496896	0.3334414149	-0.9869352729	0.4093179608	-0.7755699218	-1.0350493814
row-398	-0.5306884841	-0.1040985728	-1.7335515010	-0.2906318013	-0.2925999596	-0.9800133515
row-399	0.1893046388	-0.1579145323	0.9220961778	-0.6347856004	0.2071434517	1.1370536382
row-400	-0.0097664286	-0.1589802245	-1.3182873094	0.1266328178	0.0968806253	-0.9592170008
row-401	0.7740741719	-0.5736231937	-0.6517532072	0.7865048000	0.9059499213	-0.9423678288
row-402	-1.1935878537	0.7234980905	-0.4607504213	0.7064420080	-1.3429714078	-0.8489857328
row-403	-1.2389516957	0.6859811185	-0.5477753182	0.6652367268	-1.3517333521	-0.8868964155
row-404	1.1744150529	-0.9257325851	0.3727265546	0.1642422123	1.3996642734	0.1630847879
row-405	-0.5967641870	0.7346678912	0.7678066971	-0.7889012206	-0.8979562587	1.0080351139
row-406	-0.8697609145	1.1303512754	0.7860272528	-0.5999628549	-1.3358642682	0.8582547770
row-407	-1.1980020756	0.0418361251	-1.3474183784	-1.3005130449	-0.8076643828	-0.2311269565
row-408	-1.1105266566	0.7613897896	-0.3576524607	0.7506766257	-1.3082844693	-0.8022490539
row-409	-1.0231124187	0.5126301138	-0.7874104773	0.5389569526	-1.0964471771	-0.9861645568
row-410	0.0265395492	-0.0899377614	-1.1639008788	0.2845014029	0.0671261981	-0.9793848072
row-411	0.6079989017	-0.0975516570	-0.3303952272	0.9127297250	0.4770608984	-0.8258873619
row-412	0.4556571702	0.5334584646	1.3105732678	0.3219769485	-0.0543962754	0.6755266812
row-413	-0.6303778442	0.4026288105	-0.8052701929	0.5474994344	-0.7467455780	-0.9914352102
row-414	0.8281383684	-0.4183243148	-0.2790014099	0.8923326188	0.8400540410	-0.7691730407
row-415	-0.4066867520	0.4944930508	0.8297074960	-0.7615139648	-0.6194528142	1.0692695617
row-416	0.5709076102	0.4100907231	1.2679551767	0.3636665498	0.1057306457	0.6225637312
row-417	0.4051833941	0.7084689758	0.9116294106	0.8959527250	-0.1948063566	0.0045792930
row-418	-1.0277079067	0.5906384824	-0.6442166514	0.6253906594	-1.1474540184	-0.9353869415
row-419	1.0399966025	-1.0211505344	-0.3921437045	0.6872280586	1.3809635723	-0.6997577029
row-420	0.4075421651	0.7130351287	0.9418385086	0.8776211447	-0.1966146122	0.0366884871
row-421	-0.3504816119	-0.2958287423	0.1628688214	-1.0111222863	-0.0720220073	0.8429080343
row-422	1.1108463769	-0.6717801152	0.6002858265	0.2391437502	1.1854878157	0.2642290190
row-423	-1.0378734394	0.3414113146	-1.1152406133	0.3011143728	-0.9985083704	-1.0719361946
row-424	0.4467734850	0.6731733615	0.9339100222	0.8785897538	-0.1431319976	0.0322931243
row-425	-0.0820778156	1.0284418516	0.9195245703	0.7794564045	-0.7481480145	0.0669142630
row-426	-1.4030510275	1.1212215821	-0.4752574615	-1.1367849960	-1.6187716083	0.2337692353
row-427	0.4593708710	0.2032124033	-0.1059603671	0.9792069658	0.1762812898	-0.7260497625
row-428	-1.1775593334	1.1229847770	0.2097703170	-0.9540898784	-1.5087934814	0.6475543384
row-429	0.0648877671	0.9840883329	1.0890789509	0.6856893277	-0.6166305406	0.2468825981
row-430	-0.5085190103	0.5535797842	0.7360621354	-0.8149586529	-0.7239931082	1.0250552136
row-431	-0.6826147014	1.1315066988	0.9778681455	-0.3458848572	-1.2187447708	0.8350095600
row-432	1.2078049866	-1.1643487009	0.0994589727	0.1346825456	1.5864498679	0.0034262854
row-433	-1.4242240663	1.0612328372	-0.8058108802	-1.2006965554	-1.5777715250	0.0142050092
row-434	0.8470446940	-1.1959351345	-1.1818080062	0.4855352188	1.3785610072	-1.0504253415
row-435	0.2974005265	-0.4014731853	0.7820807467	-0.6974925770	0.4418284052	1.1052391761
row-436	1.1043670799	-1.3336947179	-0.5128993329	0.5170263555	1.6357626836	-0.6587729259
row-437	-0.5793488599	-0.1084584931	-1.7876679095	-0.3391446305	-0.3207451538	-0.9835978675
row-438	0.0251971822	0.9749089268	0.9093194154	0.8364953935	-0.6370340402	0.0270805995
row-439	-0.7672368750	0.0287644460	-1.6047299667	-0.1529775751	-0.5757469562	-1.0548740502
row-440	0.3436218171	0.0791072100	-0.5050479340	0.8208458630	0.1724005431	-0.8977291215
row-441	0.5530782041	0.5663981867	1.0234911801	0.7887271789	-0.0016655189	0.1558963302
row-442	-0.5473253162	0.8623901047	0.9476442056	-0.6425578384	-0.9496866813	1.0328424688
row-443	-1.0934245078	0.7060565169	-0.4552135553	0.7155941855	-1.2631721208	-0.8522609519
row-444	0.1306180726	0.4071701283	-0.2077308294	0.9306752766	-0.1934998826	-0.7801360529
row-445	0.6131057923	0.4858801647	1.0455014234	0.7406747569	0.0913697679	0.2056153647
row-446	-0.1165813722	0.7560109447	0.2056597835	0.9989877531	-0.5943728188	-0.5491606870
row-447	0.6245477927	-0.5324779027	-0.9278542945	0.6004939828	0.7793012020	-0.9936679853
row-448	0.3478535089	-0.1899363299	1.0043876237	-0.5303845160	0.3382054249	1.1240126160
row-449	-1.1518817269	0.2932944823	-1.2554737087	0.1855194386	-1.0471422768	-1.1019364715
row-450	0.1530458466	0.2940614072	-0.3841544469	0.8609025138	-0.1052178791	-0.8549592019
row-451	0.2133750397	0.4589048327	1.3034234839	-0.1512235728	-0.1750116313	1.0103404660
row-452	-0.0665523955	0.3083811425	-0.5818408967	0.7350200813	-0.2753334838	-0.9225934812
row-453	-0.1020830303	1.0595986373	1.0582036168	0.6174427028	-0.7832146821	0.2646699957
row-454	0.2247714404	0.8192283705	1.3002527577	0.3978637392	-0.3995116892	0.5969409701
row-455	0.6999637384	0.2530247638	0.5766125412	0.9438620718	0.3100904193	-0.2394993480
row-456	0.0007863332	-0.7635871938	0.0430695876	-0.9981287225	0.4789705182	0.8277350269
row-457	-0.3111496218	0.2487608770	0.7497925438	-0.8034267446	-0.3980395048	1.0702598298
row-458	-0.3375205906	0.7437157221	1.0906724536	-0.5261401402	-0.7344347431	1.0781136580
row-459	0.1901672054	-0.8239361110	0.1338905870	-0.9501053686	0.6526388428	0.8701686416
row-460	-0.4148650532	-0.0628020729	0.3014670917	-0.9795153644	-0.2657536467	0.8905548688
row-461	-0.5762714671	-0.8924456245	-0.8744723140	-1.2161894176	0.1689348262	0.2817258167
row-462	1.0515501582	-0.4760502123	0.6240819537	0.4468287099	1.0175466194	0.1345299799
row-463	-1.3318646024	0.9314703210	-0.0925072897	0.6167572747	-1.5573348281	-0.5154128545
row-464	-0.5767831395	0.7971575897	0.8544077438	-0.7272894132	-0.9259690176	1.0256945694
row-465	-0.2702996155	1.0791405231	0.8390664087	0.7338933995	-0.9140078233	0.0373071244
row-466	0.4003712321	0.2923584217	-0.0460438635	0.9931220833	0.0764847240	-0.6971284783
row-467	-1.1074140998	0.8859948383	-0.1136360916	0.7794255321	-1.3806896049	-0.6430800665
row-468	-0.6779066105	0.6534874988	0.5471616859	-0.9004788751	-0.8959289543	0.9228688125
row-469	0.2331696684	0.3917611640	-0.1106225041	0.9695757637	-0.1085911329	-0.7335194948
row-470	-0.6620490448	-0.4565036249	-0.5841953817	-1.1775650303	-0.1698781990	0.3977860089
row-471	-0.8619944846	0.2699891512	-0.3002829124	-1.1315655698	-0.7564643683	0.4737101857
row-472	0.7538139780	0.2102232796	0.6893066019	0.8765291382	0.3728645596	-0.1192061592
row-473	0.2904591066	0.7505467465	1.3105504588	0.3838877894	-0.3093802914	0.6186224188
row-474	-0.4957280350	0.1635109171	0.3879326675	-0.9583698180	-0.4642989796	0.9083855549
row-475	0.4536118030	0.1961904153	-0.1287543450	0.9733583832	0.1766344571	-0.7379194882
row-476	-0.8250994724	0.2375191438	-1.2147894656	0.2188033311	-0.7768075002	-1.0725124172
row-477	0.5219560225	-0.8640603259	-1.5176193096	0.0282961190	0.9663115572	-0.9038265846
row-478	0.7241479506	0.2457847646	0.6543809214	0.9082883833	0.3302115469	-0.1640440635
row-479	-0.0187722570	1.0238516304	1.1519802698	0.5466093627	-0.7017564045	0.3786389407
row-480	-0.5373201127	-0.9441931583	-0.8676343659	-1.2116684208	0.2296160284	0.2985053516
row-481	-0.3289445399	0.5056529570	-0.4342947871	0.7908185278	-0.5926787565	-0.8708173660
row-482	-1.2258580979	0.1113252154	-1.3618620264	-1.3015204272	-0.8665092862	-0.2536818161
row-483	0.3485622837	0.3481677766	-0.0263968673	0.9965651735	0.0032455628	-0.6882622616
row-484	0.5668468222	0.4525589056	1.2527564418	0.4314187538	0.0760000731	0.5622685521
row-485	0.4360020118	0.6240757896	0.7283164659	0.9744107026	-0.1157424778	-0.1664168597
row-486	-0.3069314793	-0.1373883559	0.3962049733	-0.9427629749	-0.1460469577	0.9505809950
row-487	-0.2860978548	-0.4131120460	0.1315355534	-1.0127335468	0.0477714262	0.8401785544
row-488	0.5800959878	-0.2558643788	-0.6334278253	0.7799114115	0.5613458760	-0.9374610751
row-489	-0.0057704205	0.3268888394	1.1188969294	-0.5030044574	-0.2409261342	1.1345300322
row-490	-0.0557128651	-0.0080158095	0.8296205881	-0.7348746450	-0.0593926533	1.1199915936
row-491	0.0522651714	0.1691062739	-0.7085187044	0.6663495332	-0.0976305426	-0.9535539844
row-492	0.2623078503	0.2251407428	-0.3696717845	0.8776338418	0.0188776291	-0.8492941634
row-493	-0.1237472486	0.4520693103	1.1022994706	-0.5313822985	-0.4021771651	1.1264448669
row-494	-0.3577612579	-0.1559766471	-1.6878656009	-0.2518817530	-0.1302447668	-0.9467672826
row-495	0.2885515390	0.1284458179	-0.4997387908	0.8177252222	0.1003948108	-0.8960192030
row-496	-0.5474828127	0.0621348104	0.1905200100	-1.0173166718	-0.4320012122	0.8106041512
row-497	-1.0117002071	0.2987802202	-0.6691583397	-1.1948049716	-0.8597110363	0.2203790358
row-498	0.1538596994	-0.2369782542	-1.2489283554	0.2121229844	0.2641462985	-0.9559848617
row-499	0.5959635585	-1.3290184670	-0.9056378710	-1.0482421722	1.3272818881	0.2825607546
row-500	-0.2844249486	0.9006807217	0.3627243237	0.9647281816	-0.8078309524	-0.4260778963
row-501	0.5477130958	0.4585868926	0.5988790913	0.9909299761	0.0713109386	-0.2592664853
row-502	-0.9354450553	0.7163867888	-0.3711107193	0.7628145639	-1.1588097442	-0.8213302380
row-503	1.1538017912	-1.0676316562	0.0125765924	0.3768476709	1.4846862515	-0.2217189199
row-504	0.4669465637	-0.1332968833	-0.6523699224	0.7541538568	0.4005389133	-0.9405937266
row-505	-0.7850318684	0.4577602528	-0.7830288440	0.5539292788	-0.8930492546	-0.9866107504
row-506	-0.4688590962	-0.1006978475	-1.6699350546	-0.2319797409	-0.2546710344	-0.9760455386
row-507	-0.3579196526	1.0473150393	1.1865208043	-0.1168734993	-0.9477055730	0.8425364912
row-508	0.5267544854	-0.7504357476	-1.3704265394	0.1739215768	0.8804420664	-0.9385024716
row-509	-0.1631050074	-0.8533550564	-0.2803390900	-1.0805858974	0.4270254569	0.6580365201
row-510	-0.2557513428	1.0672927991	0.8142605430	0.7664038100	-0.8960009893	0.0003280077
row-511	-0.6715751796	0.7717732001	0.6834797175	-0.8315707164	-0.9693391450	0.9666659950
row-512	0.5782312558	0.5222313461	1.1346846025	0.6586341995	0.0418079715	0.3207618901
row-513	-0.0776143503	-0.3684106509	-1.8168587243	-0.3577638394	0.2417612923	-0.8691518568
row-514	0.5770604072	0.5340100009	1.0795404265	0.7251860388	0.0346515972	0.2376277377
row-515	0.2588736800	-0.9134006548	0.0342728282	-0.9617170330	0.7636643759	0.8189870226
row-516	-0.4781421603	0.5715524673	0.7966023223	-0.7805242576	-0.7159075562	1.0461627137
row-517	0.5210333025	0.4503681268	0.5089500804	1.0123137695	0.0588542379	-0.3333729040
row-518	0.0364829592	0.6687429741	1.3049441745	-0.1562029331	-0.4324305129	0.9944016342
row-519	-0.0590590856	0.4176166283	-0.3810533350	0.8419340236	-0.3394623816	-0.8528501691
row-520	-0.5501608279	-0.3432485384	-0.2414392005	-1.1120474492	-0.1716553140	0.6043474156
row-521	0.1299148149	0.5285652496	0.0167926435	0.9948154054	-0.2707824644	-0.6668743798
row-522	-1.3062794351	1.0919324695	0.2916324311	-0.1990465018	-1.6138207836	0.2796216018
row-523	0.8892094711	-0.5297816543	-0.2558842469	0.8661762749	0.9546061859	-0.7348422114
row-524	0.4605051994	0.6746190457	1.1121553324	0.7300064109	-0.1378779087	0.2510983762
row-525	-0.5795303017	0.0310173993	-1.4754021712	-0.0338826971	-0.4457205139	-1.0317892591
row-526	-0.0480564952	0.7832470057	0.3277564596	1.0113630385	-0.5622391554	-0.4721423438
row-527	1.1691602098	-1.0884421647	0.3913465578	-0.5720952841	1.5116736251	0.7116596612
row-528	-0.6311393420	0.6828523904	0.6614702410	-0.8484709029	-0.8859299140	0.9725348619
row-529	0.9632775475	-1.0233553996	0.3507532169	-0.7209679722	1.3274783846	0.8212230242
row-530	-0.4436994402	0.4813707289	-0.5534584071	0.7181582913	-0.6612021752	-0.9138191010
row-531	0.2638382498	-0.6828419539	0.4175824854	-0.8595254798	0.6067625507	0.9903971246
row-532	-0.9031239980	0.5281397706	-0.7073544120	0.5954334190	-1.0211582677	-0.9614520937
row-533	-0.3686387676	-0.5487584562	-0.1552693882	-1.0816194475	0.0817777018	0.6896181493
row-534	-0.3953202489	-0.9013149600	-0.6410839070	-1.1638217722	0.2992071011	0.4416342615
row-535	0.7054100154	-0.5698152773	-0.8087753602	0.6980579638	0.8575787374	-0.9838702995
row-536	0.4388869681	-0.9212914378	0.1652501390	-0.9018195265	0.8945747280	0.8639127296
row-537	-0.9160722252	0.9294969630	0.4011652362	-0.9367335230	-1.2215023378	0.7990022239
row-538	0.8422638673	0.0816452789	0.8415705970	0.7064906898	0.5127680661	0.0989385026
row-539	-0.9408333542	0.1955086305	-1.3541098588	0.0954751730	-0.8296326464	-1.0938743044
row-540	-0.9074158203	0.2195910150	-0.4720885217	-1.1627605161	-0.7502392030	0.3669495983
row-541	1.0656846146	-0.5519789407	0.4862245006	0.5039735086	1.0787788125	0.0023727930
row-542	-0.8510609029	1.1696711624	0.8335866741	-0.3650299642	-1.3558431293	0.7424901336
row-543	-0.4316707047	-0.1806365764	-1.8278342620	-0.3784131892	-0.1530816927	-0.9415296058
row-544	-0.3305368238	0.8277226668	0.1756101652	0.9641703449	-0.7946044004	-0.5537879709
row-545	-1.2864244862	0.7034689519	-0.5321804993	0.6707419265	-1.3947075486	-0.8776172496
row-546	1.1785421350	-0.9173375509	0.4430102111	0.0763861184	1.3961696818	0.2720412116
row-547	0.3332367852	-0.5147660701	-1.4018781999	0.0852661203	0.5918193952	-0.9147035871
row-548	-1.1316145594	0.9602757723	0.0363060252	0.6963007541	-1.4407185762	-0.4827501409
row-549	0.3056424865	0.3118911362	1.2784482597	-0.1788722467	-0.0162610070	1.0248660494
row-550	0.1821638661	0.2633490508	-0.4037864742	0.8545616862	-0.0642401701	-0.8624328950
row-551	0.6700384803	-0.6067328317	-0.9304526388	0.6103465566	0.8599392801	-0.9989285496
row-552	0.2316320009	0.3618004310	-0.1673072342	0.9522139146	-0.0906932996	-0.7612213618
row-553	0.1664337593	-1.2309852634	-0.7835100471	-1.0967270678	0.9432773137	0.4096099034
row-554	0.8206743524	-1.0502466741	0.1752148371	-0.8252032798	1.2511106289	0.7962852724
row-555	0.2971987218	0.1847838607	1.2174502499	-0.3008631801	0.0599823306	1.0792380548
row-556	0.9052026002	-1.3257953149	-1.1625398348	0.5185683219	1.5033329058	-1.0649312993
row-557	0.5258073120	-0.6414238081	0.6733687205	-0.7000769406	0.7607462275	1.0450727696
row-558	-0.0716627891	-0.0717287515	0.7578851701	-0.7751748858	-0.0291191618	1.1023548131
row-559	0.2176305656	-1.2501753529	-0.8160293790	-1.0918933741	0.9967006185	0.3900485849
row-560	-1.4106480620	0.7359242909	-0.5145877931	0.6761787298	-1.4983450832	-0.8641361178
row-561	-0.8115296927	0.7447124138	-0.2623566337	0.8137670042	-1.0883731065	-0.7743348846
row-562	-0.3998021315	0.3121700453	-0.8311874594	0.5426652655	-0.5208275474	-0.9915435947
row-563	-0.2313717091	0.2835402975	-0.7620697295	0.6038586029	-0.3794747403	-0.9716905210
row-564	1.2110892370	-1.0735981167	0.4400222662	-0.4079490529	1.5272584884	0.6177108495
row-565	-0.4934141245	0.7460252691	0.9219713109	-0.6846990884	-0.8387783072	1.0555317863
row-566	0.8401195316	-0.5016881821	-0.3683192411	0.8693573880	0.9030997482	-0.8121105456
row-567	0.6241564519	0.1347684662	1.2478254534	0.0801105511	0.3194568270	0.8251465683
row-568	0.6310815857	-0.3666911977	1.0032189824	-0.4119403816	0.6506898393	1.0419222797
row-569	-0.7708584543	0.6507443026	-0.4193749934	0.7578571912	-1.0021228332	-0.8523436632
row-570	-0.4601536715	0.5956214777	0.8421260702	-0.7517395972	-0.7197195750	1.0586484819
