	i1	i2	i3	i4	o1	o2
row-286	-0.5216408825	0.5596622458	-0.7015763274	0.7129929786	-0.8239115960	-0.9308208871
row-287	1.1458794005	-1.1632750725	0.1236059788	-0.0452401415	1.4226037804	0.3487206848
row-288	-0.3178865208	0.3602280512	-0.7295263832	0.7403754222	-0.5540392908	-0.9514745292
row-289	0.3035831770	-0.2304993685	-1.0187199192	1.0139835515	0.2617646982	-1.2947805553
row-290	-0.4224071972	0.4713437745	-0.8174912238	0.8216818894	-0.6961544266	-1.0814897434
row-291	0.4222791714	-0.4981049724	0.7231378998	-0.6087721493	0.4821808096	1.1096690353
row-292	0.2289040192	-0.2407529889	-0.0407452236	0.1019561139	0.1976412792	0.0428897778
row-293	0.1462038156	-0.1753848187	0.1514745290	-0.0777461543	0.0946072972	0.2998774100
row-294	0.5523028855	-0.6160862959	0.5974920187	-0.4908121496	0.6505213356	0.9483095336
row-295	-0.0741277272	0.0495037951	0.0745481964	-0.0074848957	-0.2010734104	0.1749382304
row-296	-0.6691860678	0.5289325633	1.3522072808	-1.2022382608	-0.9462309574	1.8791464005
row-297	0.0931580428	-0.0569434480	-0.6135852180	0.6349955369	-0.0034164984	-0.7562857673
row-298	-0.6248668940	0.6112008182	-0.1127093506	0.1634541681	-0.9399741023	-0.1304495242
row-299	-0.0697983858	-0.0506129145	1.1871624512	-1.0444895076	-0.1553204258	1.7045519591
row-300	-0.2816710644	0.2688408817	-0.0850059008	0.1398746558	-0.4827234888	-0.0624541324
row-301	-0.6007915849	0.5911114644	-0.1563641858	0.2043007500	-0.9095370234	-0.1883522769
row-302	0.2824886108	-0.2745512990	-0.2646337247	0.3109856262	0.2608296424	-0.2601632402
row-303	-0.2662047871	0.1910146656	0.6407120327	-0.5364432600	-0.4360732884	0.9363595459
row-304	0.1627818363	-0.1377821015	-0.4757856746	0.5070117324	0.0940971981	-0.5608172380
row-305	-0.8702113394	0.8747331924	-0.3506236248	0.3836038416	-1.2746950678	-0.4788396231
row-306	0.8480714837	-0.7985834811	-0.6854103958	0.7068731804	0.9976057420	-0.7891961046
row-307	1.0091579951	-0.9868022302	-0.3528321125	0.3979397151	1.2237147959	-0.3180399815
row-308	-0.1572270585	0.1228877178	0.1782913725	-0.1047235259	-0.3078186537	0.3102841474
row-309	-0.5407072556	0.5269459684	-0.1024304288	0.1544232993	-0.8277202688	-0.1089849615
row-310	0.2469407039	-0.2816167560	0.2262553722	-0.1467889489	0.2312182008	0.4114419818
row-311	-0.0300155643	-0.0275677404	0.4620323239	-0.3683585402	-0.1284997067	0.7113625650
row-312	0.1093796900	-0.2091506738	0.9670479357	-0.8381571410	0.0749713065	1.4176347925
row-313	0.9896341909	-0.9952063658	-0.0307019686	0.0975647549	1.2093395463	0.1230108536
row-314	0.3486103248	-0.3139762257	-0.5673903234	0.5936075233	0.3378499941	-0.6705238429
row-315	1.0939495312	-1.0642323499	-0.4290597334	0.4695430128	1.3336988646	-0.4154195344
row-316	-0.5647199564	0.5568082457	-0.1729645299	0.2200090569	-0.8621790988	-0.2080241093
row-317	0.5390860095	-0.4580022485	-1.0859336343	1.0781698262	0.5724328694	-1.3666325716
row-318	-1.1720428468	1.0730085328	0.8188187486	-0.7083685456	-1.6339184664	1.1021919516
row-319	0.2807906858	-0.2753767333	-0.2355212557	0.2838397137	0.2596189364	-0.2202975291
row-320	0.3798962031	-0.4073627112	0.1570409807	-0.0814078204	0.4054849875	0.3279005063
row-321	-0.6055120909	0.6317858223	-0.5743220916	0.5938353837	-0.9308377951	-0.7632274057
row-322	0.1345483226	-0.1384137457	-0.1437232939	0.1973223473	0.0685000571	-0.1068742814
row-323	-0.2472210497	0.2494956914	-0.2566258768	0.3000613121	-0.4430941946	-0.2953345722
row-324	0.2621682968	-0.2754349354	-0.0206594990	0.0834521458	0.2425858577	0.0733965004
row-325	-0.2256141376	0.2381682287	-0.3736205880	0.4092495697	-0.4185751749	-0.4542547421
row-326	0.1713466612	-0.0978608804	-1.0378009148	1.0309044844	0.0852796137	-1.3325342868
row-327	-0.1772389794	0.1170777462	0.4759159786	-0.3822608306	-0.3237237709	0.7176107137
row-328	0.1919218289	-0.2123444761	0.0547686510	0.0126890287	0.1519096934	0.1709451926
row-329	-0.2085806356	0.2247491243	-0.4137290032	0.4467446424	-0.3973721925	-0.5078969798
row-330	0.5456419361	-0.5050092387	-0.6155606445	0.6397927248	0.5980579764	-0.7195553546
row-331	-0.9182335985	0.8874303333	0.0542853452	0.0058871579	-1.3239811870	0.0735024723
row-332	0.2792986413	-0.2889307927	-0.0609906101	0.1211554189	0.2639095798	0.0194566201
row-333	-0.1218058700	0.1436457798	-0.4701187062	0.4998705942	-0.2840384055	-0.5778373519
row-334	0.4182810607	-0.4387803550	0.0803318978	-0.0096589293	0.4537573351	0.2258136776
row-335	-0.7139558812	0.6878258966	0.0222924989	0.0370411789	-1.0535584518	0.0473378273
row-336	-0.5200747448	0.4957713879	0.0222175740	0.0383775870	-0.7958098201	0.0641365463
row-337	1.3901370409	-1.4042912322	0.1125949362	-0.0333814245	1.7469312854	0.3548798216
row-338	0.4587276665	-0.3999569881	-0.8356259857	0.8443409484	0.4746004314	-1.0296016869
row-339	0.1933982174	-0.1564646586	-0.6110065150	0.6332468505	0.1299384606	-0.7440029654
row-340	0.8396810686	-0.9140412850	0.7516188157	-0.6325915452	1.0381111163	1.1852019746
row-341	-0.2596304203	0.2068970002	0.3806943816	-0.2940460039	-0.4366805191	0.5795505558
row-342	-0.2080087632	0.2481243955	-0.6917057591	0.7058418048	-0.4066049298	-0.8899131913
row-343	-1.3074284231	1.2581396273	0.2264896581	-0.1571615923	-1.8351977319	0.2762609725
row-344	0.1284384477	-0.1356117010	-0.1059836062	0.1621064523	0.0617341147	-0.0555354755
row-345	-0.6878995952	0.6270664989	0.4280542605	-0.3409864300	-1.0043317019	0.6073098847
row-346	0.8021976867	-0.7968567574	-0.1778396461	0.2334827030	0.9548664458	-0.0955628956
row-347	-0.4847854379	0.4961792856	-0.3883994190	0.4213313592	-0.7636564628	-0.4971609624
row-348	-0.2310359737	0.2837634890	-0.8406464207	0.8445142994	-0.4425722614	-1.0966325831
row-349	0.1059146864	-0.1247986903	0.0275293367	0.0375160790	0.0365900232	0.1260083053
row-350	-0.6138328849	0.6596848505	-0.8025427890	0.8064983893	-0.9501040234	-1.0776314627
row-351	0.9445027070	-0.9605675258	0.0862038469	-0.0116943254	1.1535430684	0.2797580725
row-352	-0.0394734825	0.0849669519	-0.7357748339	0.7480182044	-0.1841333775	-0.9357919158
row-353	0.3900431584	-0.4342417123	0.3524149683	-0.2634435068	0.4259981604	0.5973174918
row-354	0.8658027965	-0.8656341696	-0.1108534534	0.1714624862	1.0418330529	0.0020513090
row-355	-1.1902045849	1.1545284915	0.0812164245	-0.0209911703	-1.6845793247	0.0868087552
row-356	1.1482635054	-1.0732420486	-0.9491462310	0.9546541641	1.3872088529	-1.1255192767
row-357	0.2501460062	-0.1562649977	-1.2660111790	1.2441268979	0.1818338538	-1.6393292556
row-358	-0.1008368291	-0.0000299227	0.9568566206	-0.8300314230	-0.2048631284	1.3853015598
row-359	-0.1342289116	0.1745979590	-0.6866059807	0.7015704450	-0.3083364777	-0.8764719832
row-360	0.0818431251	-0.1129583297	0.1669162717	-0.0925593699	0.0095994052	0.3154906836
row-361	0.4249266047	-0.4245326662	-0.1615252916	0.2158119944	0.4538975809	-0.1060284014
row-362	0.7014485636	-0.7220450796	0.1123261739	-0.0376299351	0.8313587642	0.2944736057
row-363	1.0160314322	-0.9771463427	-0.5439971632	0.5761635729	1.2259803441	-0.5801882174
row-364	0.5742632504	-0.6671525155	0.9378201878	-0.8078779142	0.6919505709	1.4179891107
row-365	-0.2772630731	0.2743954006	-0.2001954743	0.2472680452	-0.4810043308	-0.2203925509
row-366	0.3789393182	-0.3734452920	-0.2257526756	0.2753759046	0.3904518065	-0.1983149085
row-367	-0.8526789455	0.8188280852	0.0968150550	-0.0333252015	-1.2353019868	0.1376723362
row-368	0.0466527263	-0.1155103222	0.6012897530	-0.4976551744	-0.0215684376	0.9094489980
row-369	-0.6212241946	0.7179663627	-1.3942107981	1.3579253212	-0.9812001547	-1.8914958423
row-370	-0.9377833308	0.8953102535	0.1876471414	-0.1185429078	-1.3451769497	0.2550977717
row-371	-0.2319817264	0.2543780776	-0.4885885409	0.5163659995	-0.4311734253	-0.6128279207
row-372	0.4433308888	-0.3165902247	-1.6264719747	1.5813631386	0.4257013338	-2.1179247763
row-373	-0.7767316610	0.7931210177	-0.4782223049	0.5031452517	-1.1550074665	-0.6460689030
row-374	-0.3713452237	0.3440879868	0.0727253283	-0.0077274989	-0.5962686837	0.1465226767
row-375	0.5342391424	-0.4709544871	-0.8798048511	0.8860119810	0.5733994355	-1.0837407171
row-376	0.4253265336	-0.3720726821	-0.7752134366	0.7878141033	0.4323677499	-0.9494792235
row-377	-1.0946873226	1.0504006786	0.1916009588	-0.1232531485	-1.5536276276	0.2468539132
row-378	-1.0556442889	0.9789790332	0.5717896030	-0.4773600168	-1.4880552401	0.7728090425
row-379	-0.1575773960	0.2320784123	-1.0854413196	1.0731598416	-0.3537143975	-1.4266879419
row-380	-0.3473830354	0.3426140236	-0.1857630431	0.2333579535	-0.5737050533	-0.2066685966
row-381	1.1365887619	-1.0830683453	-0.7007802615	0.7230837560	1.3806166248	-0.7851696069
row-382	0.9648497872	-0.8531501869	-1.3949912473	1.3690141455	1.1273455170	-1.7543016199
row-383	0.1325646396	-0.2088656931	0.6970767236	-0.5863739700	0.0960888555	1.0485931350
row-384	-0.3442989143	0.3557854270	-0.3741621671	0.4089790231	-0.5763777016	-0.4653455311
row-385	0.4174164806	-0.4911321036	0.6981075734	-0.5854739327	0.4748163878	1.0748421131
row-386	0.3242974460	-0.3683930298	0.3440530972	-0.2560791677	0.3382932617	0.5800930702
row-387	0.0311316762	-0.0744484404	0.3030552885	-0.2197815671	-0.0529238282	0.4981866026
row-388	-0.2670696749	0.2813194056	-0.3978265521	0.4315403728	-0.4745575757	-0.4911386193
row-389	0.9380907305	-0.8737903468	-0.8475778606	0.8586124658	1.1114502279	-1.0042402293
row-390	-0.9631051473	0.8473983323	1.0351697364	-0.9086575907	-1.3483728870	1.4177705415
row-391	-0.7053533872	0.6394600009	0.4849044457	-0.3940887277	-1.0254915796	0.6839262641
row-392	0.5490138099	-0.5512694437	-0.1172367435	0.1753426542	0.6204549182	-0.0343384876
row-393	-0.3918321343	0.3574903965	0.1527470665	-0.0824470898	-0.6206278836	0.2547228593
row-394	0.1897490779	-0.2036246713	-0.0214829614	0.0837465741	0.1462800006	0.0659515028
row-395	0.5490099041	-0.4914947297	-0.8112080802	0.8221715731	0.5955021125	-0.9881700105
row-396	0.9541004236	-0.9183104587	-0.5148116474	0.5485560894	1.1446966187	-0.5454729607
row-397	-0.4915289654	0.5230192787	-0.6224651351	0.6394526274	-0.7810359491	-0.8194612254
row-398	-0.2593501481	0.3215320625	-0.9535032954	0.9495196883	-0.4842710614	-1.2542173897
row-399	0.2690086236	-0.3426763833	0.6813752820	-0.5708477965	0.2769170771	1.0389068199
row-400	0.1075934935	-0.0384564948	-0.9942583839	0.9899033732	0.0020895771	-1.2782448315
row-401	0.7439583417	-0.6494936359	-1.2189622845	1.2035000394	0.8400139616	-1.5316143731
row-402	-1.0691560207	1.0975298171	-0.6492425149	0.6606375031	-1.5499130862	-0.9066204544
row-403	-0.9475052453	0.9815381989	-0.7016883143	0.7103153014	-1.3900723191	-0.9680997790
row-404	1.2971058761	-1.2956603765	-0.0786662532	0.1442793914	1.6163772408	0.0838902065
row-405	-0.7242532520	0.6156318533	0.9789393236	-0.8546866295	-1.0328575331	1.3613065176
row-406	-0.9760367005	0.9152238987	0.3964114613	-0.3133754898	-1.3885272326	0.5386998172
row-407	-0.9949606212	0.9601912332	0.0919708368	-0.0297395451	-1.4246296057	0.1186106975
row-408	-0.8839685556	0.8777905548	-0.2278921726	0.2691198274	-1.2885722389	-0.3113502689
row-409	-0.6060787957	0.6312271112	-0.5613171848	0.5817102153	-0.9311236753	-0.7454021717
row-410	0.2293207698	-0.2045869083	-0.4654459474	0.4978090774	0.1829277305	-0.5408051961
row-411	0.3962546205	-0.3033699650	-1.2385170376	1.2194549579	0.3770633615	-1.5888027400
row-412	0.0267904005	-0.0972178911	0.6173520563	-0.5127560994	-0.0473965772	0.9297943739
row-413	-0.4174446788	0.4478984405	-0.6023549749	0.6211925496	-0.6818231630	-0.7853624092
row-414	0.7496556585	-0.6844738074	-0.8783517361	0.8860648358	0.8598327704	-1.0629644195
row-415	-0.3762245455	0.3021261083	0.6160447575	-0.5141703948	-0.5832235791	0.8928644927
row-416	0.1891457330	-0.2495258247	0.5183932629	-0.4194590845	0.1648859356	0.8079335550
row-417	-0.1526770576	0.1433242980	-0.1113201869	0.1652440605	-0.3121810093	-0.0873767625
row-418	-0.6488325878	0.6839366338	-0.6815687145	0.6935136004	-0.9922847615	-0.9144093681
row-419	1.3048165728	-1.2015902101	-1.2595558016	1.2449999202	1.5841762071	-1.5385151266
row-420	-0.2069092540	0.1982427764	-0.1251996381	0.1778263780	-0.3847778506	-0.1111811428
row-421	-0.1146971823	0.0320000388	0.7443870042	-0.6320856951	-0.2309275742	1.0920637136
row-422	0.8975237964	-0.9112049380	0.0534073471	0.0185673642	1.0899089101	0.2305854020
row-423	-0.3940490361	0.4360948949	-0.7343952508	0.7444159921	-0.6554670256	-0.9648060714
row-424	-0.1843953955	0.1707294457	-0.0646990758	0.1215827760	-0.3526723222	-0.0260632877
row-425	-0.6416512180	0.6213512000	-0.0375152521	0.0932584569	-0.9595845231	-0.0285619317
row-426	-1.4608392200	1.4087393010	0.2424063981	-0.1729992782	-2.0385743972	0.2847641134
row-427	0.2587124431	-0.2255897438	-0.5596411066	0.5857974425	0.2186156646	-0.6677098059
row-428	-1.1191835167	1.0685561434	0.2625500976	-0.1895426453	-1.5836430391	0.3422347202
row-429	-0.6000781310	0.5768909680	0.0005375365	0.0580622304	-0.9029480681	0.0273640063
row-430	-0.5019734862	0.3986025510	0.9422073145	-0.8189977809	-0.7386727099	1.3301974538
row-431	-1.1099249795	1.0290498587	0.6147517406	-0.5177582806	-1.5586731496	0.8271265432
row-432	1.4507873806	-1.4472326544	-0.0864040927	0.1524955489	1.8204078166	0.0866521813
row-433	-1.0669532434	1.0532099247	-0.1600002768	0.2046445285	-1.5293968530	-0.2339878252
row-434	1.0715624273	-1.0340737930	-0.5217306524	0.5557724247	1.3006053536	-0.5447429920
row-435	0.3668054362	-0.4351327717	0.6300300422	-0.5223516267	0.4050852435	0.9768606799
row-436	1.0675792170	-1.0636876156	-0.1320853823	0.1925702527	1.3093173348	-0.0095410097
row-437	-0.6134128110	0.6391358594	-0.5687895528	0.5886270644	-0.9411423570	-0.7563119395
row-438	-0.4948625785	0.4624922089	0.1186280328	-0.0513188773	-0.7588261546	0.1988461031
row-439	-0.4149049313	0.4282449174	-0.4033780918	0.4357490213	-0.6712937167	-0.5116565749
row-440	0.2228155583	-0.1944959594	-0.5077873413	0.5372316675	0.1727573765	-0.5995685596
row-441	-0.0608769427	0.0466217151	-0.0443936383	0.1034636264	-0.1877332714	0.0126133799
row-442	-0.8835469666	0.7451347807	1.3074630874	-1.1619339616	-1.2328171968	1.7989605622
row-443	-0.7022846380	0.7338450278	-0.6462512941	0.6602461514	-1.0620758724	-0.8705269369
row-444	-0.1242929786	0.1906636049	-0.9874151331	0.9820101418	-0.3059411586	-1.2890539397
row-445	0.0689858970	-0.0890525413	0.0372351552	0.0282283438	-0.0121552881	0.1361292110
row-446	-0.2982114119	0.3087198572	-0.3577827106	0.3940133219	-0.5145187849	-0.4388150287
row-447	0.5995766664	-0.5221455081	-1.0369314433	1.0328915880	0.6546125227	-1.2940080414
row-448	0.2522895626	-0.3767550496	1.2693415559	-1.1189819635	0.2758270935	1.8455815019
row-449	-0.8257670952	0.8605322734	-0.6969202777	0.7066664463	-1.2280586103	-0.9509337421
row-450	-0.0124746386	0.0762070145	-0.9445953555	0.9428296474	-0.1557472150	-1.2204523275
row-451	-0.0899193162	0.0015915313	0.8124625552	-0.6953749167	-0.1955398934	1.1877904030
row-452	-0.0558108434	0.0742304396	-0.4232135341	0.4565828802	-0.1946164659	-0.5076152297
row-453	-0.6738766951	0.6317462309	0.2124352499	-0.1399230966	-0.9934405427	0.3121740819
row-454	-0.2484589311	0.1960088751	0.3786220748	-0.2920414913	-0.4219033079	0.5776761479
row-455	0.4108411132	-0.4011738068	-0.2707293609	0.3175056699	0.4312461284	-0.2573522039
row-456	0.5116650142	-0.6409707421	1.3538114578	-1.1960192834	0.6236851142	1.9842926404
row-457	-0.3054111914	0.2065084985	0.9117540850	-0.7893291914	-0.4784517382	1.3054763438
row-458	-0.5763586755	0.4571563288	1.1179103887	-0.9832510509	-0.8312462245	1.5652085493
row-459	0.5254982920	-0.6155283666	0.8993080447	-0.7723005202	0.6257365157	1.3608048558
row-460	-0.2199541813	0.1871413087	0.1537309592	-0.0822413133	-0.3920928722	0.2710587336
row-461	-0.0038316507	-0.0134908590	-0.0025628778	0.0648471463	-0.1103917945	0.0750807622
row-462	0.9486758980	-0.9519082559	-0.0623329765	0.1267794571	1.1537512738	0.0759649482
row-463	-1.1161579011	1.0924685884	-0.0498853370	0.1016884018	-1.5908524544	-0.0869294291
row-464	-0.7793420086	0.6703926820	0.9767420232	-0.8529984746	-1.1061731486	1.3534840367
row-465	-0.4997441441	0.4770813345	0.0053859979	0.0541985862	-0.7693867967	0.0427746630
row-466	0.1641495280	-0.1264741749	-0.6228072728	0.6440548934	0.0906301605	-0.7627723271
row-467	-0.9757656262	0.9536487537	-0.0528393370	0.1053588774	-1.4043169995	-0.0787507866
row-468	-0.7521961204	0.6383193767	1.0369108823	-0.9089026467	-1.0679215872	1.4385497812
row-469	-0.0147352347	0.0612681951	-0.7451473903	0.7569156789	-0.1515825527	-0.9465174856
row-470	-0.2539236802	0.2079511179	0.3028192618	-0.2214237635	-0.4318933467	0.4730123300
row-471	-0.6934381071	0.6205068103	0.5679171088	-0.4713843913	-1.0066668266	0.7990620128
row-472	0.1771375172	-0.1917609849	-0.0141744121	0.0768521163	0.1297765536	0.0748973422
row-473	-0.1893090193	0.1509436472	0.2215387822	-0.1452426645	-0.3489146591	0.3669289281
row-474	-0.2593316637	0.2067279455	0.3792210391	-0.2926707957	-0.4363363085	0.5775515595
row-475	0.2278140767	-0.1993125048	-0.5093553017	0.5387257683	0.1793461883	-0.6012878992
row-476	-0.4817546330	0.5265905898	-0.7763497526	0.7829475120	-0.7735736685	-1.0301163601
row-477	0.9733124285	-0.9213601052	-0.7003711096	0.7216357583	1.1635669398	-0.7988409553
row-478	0.3413752618	-0.3367289877	-0.2200043333	0.2697726591	0.3407196847	-0.1936887489
row-479	-0.6155866201	0.5581502887	0.3964981827	-0.3111015973	-0.9093311022	0.5702414552
row-480	0.0954914158	-0.1091456416	-0.0343273158	0.0951026347	0.0205093305	0.0400805716
row-481	-0.1585126973	0.1802990893	-0.4734984081	0.5027809127	-0.3329590460	-0.5856825332
row-482	-0.8621443240	0.8428494446	-0.0732193690	0.1250967240	-1.2539981180	-0.0968571860
row-483	0.1441655379	-0.0924335604	-0.7881904382	0.7980728113	0.0581174838	-0.9918258777
row-484	0.0911506518	-0.1362418121	0.3301990874	-0.2446893640	0.0278429696	0.5407266748
row-485	-0.0489595998	0.0480202223	-0.1976987498	0.2464323714	-0.1774011766	-0.1970584329
row-486	-0.1394520205	0.0908460993	0.3458714625	-0.2608035588	-0.2781636460	0.5421647014
row-487	-0.0579981641	-0.0518886483	1.0662537761	-0.9317172314	-0.1439794141	1.5393973248
row-488	0.2808247908	-0.2790778397	-0.1929416980	0.2441528645	0.2611949713	-0.1617709430
row-489	-0.1424387097	0.0817758809	0.4855330284	-0.3909972407	-0.2771135379	0.7338626330
row-490	-0.0877089270	-0.0238236343	1.0821233009	-0.9467028108	-0.1829072878	1.5586191924
row-491	0.0340805610	0.0187993270	-0.8135176394	0.8209603467	-0.0891432338	-1.0362336538
row-492	0.1838210604	-0.1426870872	-0.6608194818	0.6796133915	0.1154155754	-0.8133034554
row-493	-0.2926701575	0.1715171562	1.1714807977	-1.0313290906	-0.4521765008	1.6635692839
row-494	-0.0833150849	0.1528716667	-1.0199391511	1.0125924578	-0.2526331406	-1.3301844116
row-495	0.1126466380	-0.0782402037	-0.5904672398	0.6135753072	0.0233232867	-0.7228122567
row-496	-0.2640319786	0.2069659479	0.4305185251	-0.3405142814	-0.4407409502	0.6476478049
row-497	-0.4792836009	0.4575969415	-0.0037174107	0.0628172514	-0.7425132035	0.0320461129
row-498	0.2297649227	-0.1871722611	-0.6727477139	0.6910314618	0.1760658981	-0.8256930705
row-499	0.9596772966	-0.9592732809	-0.1033540483	0.1650857823	1.1669021902	0.0205424546
row-500	-0.5217454350	0.5005032309	-0.0135061462	0.0716636334	-0.7993151191	0.0148903184
row-501	0.1020325085	-0.0963199254	-0.2584732960	0.3040648127	0.0211474168	-0.2674273834
row-502	-1.0679377924	1.0932643230	-0.6137293490	0.6275447520	-1.5470168726	-0.8577030671
row-503	1.0403575971	-1.0410372433	-0.0819779413	0.1456888451	1.2749294221	0.0569562668
row-504	0.3079070097	-0.2716251135	-0.5909588186	0.6153090757	0.2828905364	-0.7064659734
row-505	-0.5229609761	0.5296129681	-0.3375051124	0.3736449798	-0.8125785518	-0.4305370901
row-506	-0.1043393183	0.1954262712	-1.2722098829	1.2475887589	-0.2896522735	-1.6787515470
row-507	-0.3752129149	0.3455264959	0.1005078443	-0.0336479783	-0.6004117518	0.1843712789
row-508	0.7239642564	-0.6727487072	-0.7189959166	0.7373664333	0.8314065504	-0.8461769529
row-509	0.3881771059	-0.4972950369	1.1059601054	-0.9658115148	0.4506066098	1.6328674057
row-510	-1.0100348218	0.9896036798	-0.0761469347	0.1268592878	-1.4507133692	-0.1137734277
row-511	-0.7376624125	0.6444002349	0.7991489785	-0.6871972792	-1.0571473611	1.1130241361
row-512	-0.0076044741	-0.0220287202	0.1399594849	-0.0680181303	-0.1102839535	0.2706421936
row-513	0.1277056748	-0.0840838860	-0.6958209660	0.7118705918	0.0395558494	-0.8663032514
row-514	-0.0139213118	-0.0052457047	0.0177530468	0.0458453964	-0.1230749504	0.1021244794
row-515	0.7280251902	-0.8204846991	0.9495906609	-0.8178443184	0.8967893852	1.4475713619
row-516	-0.5362018986	0.4364303991	0.8966850254	-0.7767914861	-0.7858134583	1.2646453124
row-517	0.1757268126	-0.1650053271	-0.3085965832	0.3512645835	0.1173169226	-0.3298951566
row-518	-0.2665710387	0.1990057438	0.5521438138	-0.4538939901	-0.4397441379	0.8145947384
row-519	-0.1161724887	0.1400502688	-0.4931654218	0.5213885172	-0.2773777292	-0.6090228926
row-520	-0.1804045354	0.1562791242	0.0571758485	0.0080130480	-0.3429854665	0.1417960077
row-521	-0.2348601317	0.2961996425	-0.9410531099	0.9380752470	-0.4512657359	-1.2349702599
row-522	-0.9372691466	0.9108599654	0.0011927996	0.0552487025	-1.3511962351	-0.0011301863
row-523	0.8960112483	-0.8157540980	-1.0374311128	1.0352938412	1.0486834730	-1.2688529583
row-524	-0.1113986588	0.0904775680	0.0274936764	0.0361296675	-0.2523140563	0.1070148759
row-525	-0.3308705352	0.3359597959	-0.2984229611	0.3384726057	-0.5558028639	-0.3600749041
row-526	-0.2870848012	0.2913994405	-0.2846565146	0.3259273725	-0.4970979216	-0.3373365199
row-527	0.9191711969	-0.9315001941	0.0400678141	0.0311421416	1.1182080619	0.2141379618
row-528	-0.5267327370	0.4608197268	0.5046020801	-0.4112813953	-0.7873198855	0.7265711004
row-529	1.2216249766	-1.3106084093	0.9630343280	-0.8271501855	1.5534788478	1.5090789000
row-530	-0.2380720475	0.2909376815	-0.8430169892	0.8466778673	-0.4520114459	-1.1005041925
row-531	0.6325305843	-0.7583260594	1.3262299941	-1.1695218831	0.7833758554	1.9569197328
row-532	-0.8340807713	0.9006721626	-1.0673457574	1.0518741214	-1.2524275032	-1.4607910085
row-533	0.0381020545	-0.1666594286	1.2935039385	-1.1429021925	-0.0080515088	1.8601196486
row-534	0.2284767989	-0.2679192867	0.2795836492	-0.1966151850	0.2085888397	0.4831296056
row-535	0.6587604945	-0.5712405689	-1.1476163210	1.1364441272	0.7293142401	-1.4409798507
row-536	0.8099032654	-0.8987003038	0.9159922039	-0.7859933617	1.0044326906	1.4085296207
row-537	-0.9495311527	0.8615756566	0.7144417212	-0.6096283792	-1.3418570852	0.9781281886
row-538	0.3171640424	-0.3321433269	0.0052198109	0.0596901239	0.3166291676	0.1137606888
row-539	-0.6034347227	0.6079370810	-0.3213184210	0.3580321586	-0.9189808378	-0.4153045842
row-540	-0.6334471959	0.5548494754	0.6402463628	-0.5384083189	-0.9243129642	0.9037049357
row-541	0.7566492325	-0.7597360907	-0.0849533629	0.1466087524	0.8976521558	0.0281342486
row-542	-0.9388080306	0.8910445160	0.2489602430	-0.1756976233	-1.3443350679	0.3392804368
row-543	-0.1394299494	0.1681714298	-0.5521706536	0.5762335107	-0.3104180686	-0.6921503098
row-544	-0.4159376886	0.4078414900	-0.1546051435	0.2038688023	-0.6637235427	-0.1698198105
row-545	-1.1885096897	1.2204470680	-0.7036272425	0.7105480989	-1.7105404682	-0.9917744466
row-546	1.2611601780	-1.2720289872	0.0603913204	0.0144333595	1.5735889532	0.2718847582
row-547	0.4254412272	-0.4164717020	-0.2610363253	0.3085664736	0.4510044077	-0.2427568060
row-548	-1.0282819569	1.0012937097	-0.0020044024	0.0576341523	-1.4723062972	-0.0134586852
row-549	0.0579433412	-0.1319603592	0.6624240762	-0.5545628036	-0.0043606386	0.9944595352
row-550	0.1174731817	-0.0801821944	-0.6234323398	0.6443325748	0.0285547728	-0.7677004899
row-551	0.6566300728	-0.5810313200	-1.0094373738	1.0076379416	0.7314493968	-1.2512450638
row-552	0.0381464410	-0.0258118326	-0.3423221674	0.3818003688	-0.0667989011	-0.3882430448
row-553	0.7340554454	-0.7424477684	-0.0258168304	0.0913418438	0.8697412083	0.1074450234
row-554	1.1357610832	-1.1870288216	0.5157758022	-0.4108354495	1.4232503239	0.8868577162
row-555	0.1546090546	-0.2257999538	0.6401479696	-0.5331684514	0.1233488189	0.9722689566
row-556	1.3470978982	-1.2913759951	-0.7033950313	0.7268961003	1.6603797070	-0.7704122306
row-557	0.6179360900	-0.7103819306	0.9374321685	-0.8072309507	0.7499965883	1.4212630013
row-558	0.0398483679	-0.1012375573	0.5138358953	-0.4161866242	-0.0337582366	0.7886545823
row-559	1.0275955062	-1.0406685749	0.0605252156	0.0127827452	1.2630859742	0.2517076561
row-560	-1.0651664788	1.1035660496	-0.7652122316	0.7687553059	-1.5487782726	-1.0656676217
row-561	-0.9442983207	0.9923715979	-0.8643543910	0.8619522060	-1.3916566301	-1.1913971369
row-562	-0.1614246694	0.1926117655	-0.5829629960	0.6047904030	-0.3407654564	-0.7363903483
row-563	-0.3176007572	0.3769196865	-0.9266118757	0.9240745029	-0.5607444252	-1.2223344199
row-564	1.1762571901	-1.2024351071	0.2288837228	-0.1431677790	1.4667735489	0.4960682271
row-565	-0.4606305256	0.4172463762	0.2502352014	-0.1737621679	-0.7085858964	0.3827182072
row-566	0.8360276474	-0.7895718220	-0.6515179914	0.6752044528	0.9828127091	-0.7436625064
row-567	0.1313520484	-0.1696493195	0.2557003996	-0.1749888459	0.0786097395	0.4418362887
row-568	0.4919419864	-0.5922482171	1.0149620262	-0.8803171878	0.5852834204	1.5168405602
row-569	-1.1774005473	1.2489226451	-1.1620160093	1.1378704825	-1.7122502879	-1.6208399465
row-570	-0.7372691668	0.5773389831	1.5732428947	-1.4087034011	-1.0287966246	2.1770143425
